classification_inceptionnetv3_dice_train_time,classification_inceptionnetv3_dice_val_time,classification_inceptionnetv3_dice_train_loss,classification_inceptionnetv3_dice_train_accuracy,classification_inceptionnetv3_dice_train_precision,classification_inceptionnetv3_dice_train_recall,classification_inceptionnetv3_dice_train_mcc,classification_inceptionnetv3_dice_train_cohen_kappa,classification_inceptionnetv3_dice_val_loss,classification_inceptionnetv3_dice_val_accuracy,classification_inceptionnetv3_dice_val_precision,classification_inceptionnetv3_dice_val_recall,classification_inceptionnetv3_dice_val_mcc,classification_inceptionnetv3_dice_val_cohen_kappa
261.19227361679077,80.77220296859741,0.438596974896348,0.8220221400260925,0.5562770366668701,0.8317152261734009,0.5724626183509827,0.5516979694366455,0.4210176020860672,0.7044444680213928,0.3963133692741394,0.9772727489471436,0.4884737730026245,0.39580845832824707
263.6158010959625,82.59190154075623,0.25982321280500165,0.9196676015853882,0.7658402323722839,0.8996763825416565,0.7797449231147766,0.7754740715026855,0.40308335423469543,0.8355555534362793,0.5897436141967773,0.5227272510528564,0.4550887942314148,0.45384764671325684
272.5252788066864,87.29023122787476,0.3216251898152025,0.8954293727874756,0.7206704020500183,0.8349514603614807,0.709335446357727,0.7061021327972412,0.2374289408326149,0.8733333349227905,0.6201550364494324,0.9090909361839294,0.6786388158798218,0.657753586769104
277.0623631477356,86.81870102882385,0.283070542242216,0.9120498895645142,0.7513812184333801,0.8802589178085327,0.7579178214073181,0.7539103031158447,0.27504999935626984,0.8866666555404663,0.7402597665786743,0.6477272510528564,0.6239769458770752,0.6218985915184021
278.40433740615845,85.64766454696655,0.2778664671856424,0.9141274094581604,0.7650429606437683,0.8640776872634888,0.7585598826408386,0.7562106251716614,0.21768609434366226,0.897777795791626,0.698113203048706,0.8409090638160706,0.7033581137657166,0.698444128036499
278.6298658847809,88.82918453216553,0.2540734053953834,0.9189750552177429,0.7696629166603088,0.8867313861846924,0.7750337719917297,0.771769642829895,0.25992899388074875,0.8955555558204651,0.7411764860153198,0.7159090638160706,0.6638514995574951,0.6636985540390015
281.89658880233765,84.29956579208374,0.28680928764135943,0.9162049889564514,0.7764706015586853,0.8543689250946045,0.7611203193664551,0.7596762776374817,0.22061821073293686,0.8688889145851135,0.6028369069099426,0.9659090638160706,0.6936520934104919,0.6606334447860718
273.83921575546265,83.84701371192932,0.21319052188292795,0.9321329593658447,0.8187311291694641,0.8770226240158081,0.8041307926177979,0.8033468723297119,0.2695009782910347,0.8533333539962769,0.5901639461517334,0.8181818127632141,0.6067728996276855,0.5933066606521606
279.08858704566956,83.52550482749939,0.222495603820552,0.93282550573349,0.8117647171020508,0.893203854560852,0.8088784217834473,0.8073437809944153,0.2759343236684799,0.8355555534362793,0.5486111044883728,0.8977272510528564,0.6106332540512085,0.5787795782089233
275.2240586280823,85.3360013961792,0.20644181156935898,0.9349030256271362,0.8171091675758362,0.8964401483535767,0.8145403861999512,0.8130898475646973,0.21424846351146698,0.8955555558204651,0.6952381134033203,0.8295454382896423,0.6950181722640991,0.6906538009643555
272.13040351867676,85.44443225860596,0.23114684677642325,0.930747926235199,0.8215384483337402,0.8640776872634888,0.798359215259552,0.7979419231414795,0.19682063162326813,0.8999999761581421,0.6902654767036438,0.8863636255264282,0.7222570776939392,0.7130182981491089
275.4771659374237,84.2819972038269,0.21932607694812442,0.9335179924964905,0.846905529499054,0.8414239287376404,0.8019096851348877,0.8019028902053833,0.25012973695993423,0.8866666555404663,0.6868686676025391,0.7727272510528564,0.6578688025474548,0.6560561060905457
280.7564582824707,85.3053252696991,0.22655820360650186,0.9265928268432617,0.7925072312355042,0.8899676203727722,0.7933567762374878,0.7911295890808105,0.18545708060264587,0.9044444561004639,0.6859503984451294,0.9431818127632141,0.74982088804245,0.7340352535247803
283.1163475513458,88.88420224189758,0.235458895240141,0.928670346736908,0.7976878881454468,0.893203854560852,0.7989429831504822,0.7968119978904724,0.2146223932504654,0.897777795791626,0.698113203048706,0.8409090638160706,0.7033581137657166,0.698444128036499
285.39416432380676,87.4198706150055,0.21414187420969424,0.93282550573349,0.8271604776382446,0.8673139214515686,0.8041471242904663,0.8037768602371216,0.22080398350954056,0.897777795791626,0.7234042286872864,0.7727272510528564,0.6838569641113281,0.6832731366157532
283.30054903030396,89.1082513332367,0.24608774839536005,0.9252077341079712,0.8210862874984741,0.8317152261734009,0.7787341475486755,0.7787079811096191,0.3468131273984909,0.8644444346427917,0.6901408433914185,0.5568181872367859,0.5397189259529114,0.5351711511611938
285.6645383834839,88.1216368675232,0.2536438421710678,0.9224376678466797,0.762666642665863,0.9255663156509399,0.7923811674118042,0.786058783531189,0.2015235647559166,0.8955555558204651,0.678260862827301,0.8863636255264282,0.7130590677261353,0.7025734782218933
282.1455454826355,87.49000144004822,0.23726758231287418,0.9300553798675537,0.7921348214149475,0.9126213788986206,0.8063768148422241,0.8029806017875671,0.27455150336027145,0.8533333539962769,0.5901639461517334,0.8181818127632141,0.6067728996276855,0.5933066606521606
292.74389481544495,90.53086447715759,0.2583682329758354,0.9203600883483887,0.7975460290908813,0.8414239287376404,0.7683538794517517,0.7679014801979065,0.2192814126610756,0.8822222352027893,0.642276406288147,0.8977272510528564,0.6907674074172974,0.6746336817741394
288.6648862361908,90.54744720458984,0.2391187849899997,0.9279778599739075,0.840531587600708,0.8187702298164368,0.783972442150116,0.7838640809059143,0.3456883728504181,0.897777795791626,0.72826087474823,0.7613636255264282,0.6808576583862305,0.6805949807167053
284.44708275794983,88.23882365226746,0.27376598249311035,0.9065096974372864,0.7242268323898315,0.909385085105896,0.7541307210922241,0.7457361817359924,0.1809917688369751,0.9044444561004639,0.6859503984451294,0.9431818127632141,0.74982088804245,0.7340352535247803
290.9557843208313,90.40044903755188,0.2307212285535491,0.9265928268432617,0.8029850721359253,0.8705501556396484,0.7893308997154236,0.7882657051086426,0.19247221946716309,0.9155555367469788,0.75,0.8522727489471436,0.74720698595047,0.7447761297225952
285.80327320098877,84.90969395637512,0.27123185797877936,0.9134349226951599,0.7628571391105652,0.8640776872634888,0.7569783329963684,0.7545206546783447,0.2027217596769333,0.8911111354827881,0.6585366129875183,0.9204545617103577,0.7159106135368347,0.6991896629333496
277.6927466392517,87.1420795917511,0.27681511899699335,0.9141274094581604,0.7605633735656738,0.8737863898277283,0.760921061038971,0.7578445672988892,0.21339627355337143,0.8844444155693054,0.640625,0.9318181872367859,0.7074922919273376,0.6866295337677002
283.2055323123932,85.14579772949219,0.22477736761388573,0.9272853136062622,0.8053892254829407,0.8705501556396484,0.7910124063491821,0.7900232672691345,0.19706066697835922,0.8999999761581421,0.7009345889091492,0.8522727489471436,0.711670458316803,0.7061725854873657
279.54397535324097,86.54808592796326,0.20606634215168332,0.9342105388641357,0.8165680766105652,0.893203854560852,0.8122409582138062,0.8108863830566406,0.20945687592029572,0.9044444561004639,0.7419354915618896,0.7840909361839294,0.7031030654907227,0.7026827335357666
278.3632290363312,85.59456372261047,0.2258762283169705,0.9300553798675537,0.8333333134651184,0.8414239287376404,0.7928231358528137,0.7928081750869751,0.19770702719688416,0.897777795791626,0.675000011920929,0.9204545617103577,0.7289350628852844,0.7144039869308472
275.877055644989,84.29202151298523,0.19575525729147636,0.9418282508850098,0.8440366983413696,0.893203854560852,0.8312100768089294,0.8306626677513123,0.1718883514404297,0.9155555367469788,0.7232142686843872,0.9204545617103577,0.7658094167709351,0.7567152380943298
274.0596857070923,84.87058353424072,0.20689304351158763,0.9355955719947815,0.8121387362480164,0.909385085105896,0.8187227249145508,0.8165389895439148,0.18666741997003555,0.9088888764381409,0.7155963182449341,0.8863636255264282,0.7412937879562378,0.7344024181365967
275.662962436676,84.78205823898315,0.1984886089744775,0.9369806051254272,0.7961956262588501,0.9482200741767883,0.8302043676376343,0.8248329758644104,0.23951921612024307,0.8622221946716309,0.591549277305603,0.9545454382896423,0.6779131293296814,0.6446222066879272
