classification_resnet50_dice_train_time,classification_resnet50_dice_val_time,classification_resnet50_dice_train_loss,classification_resnet50_dice_train_accuracy,classification_resnet50_dice_train_precision,classification_resnet50_dice_train_recall,classification_resnet50_dice_train_mcc,classification_resnet50_dice_train_cohen_kappa,classification_resnet50_dice_val_loss,classification_resnet50_dice_val_accuracy,classification_resnet50_dice_val_precision,classification_resnet50_dice_val_recall,classification_resnet50_dice_val_mcc,classification_resnet50_dice_val_cohen_kappa
267.3037922382355,80.81945252418518,0.2899889920068824,0.8490304946899414,0.6008869409561157,0.8770226240158081,0.6357702016830444,0.6155080795288086,0.46092748641967773,0.6466666460037231,0.3333333432674408,0.8068181872367859,0.3293151259422302,0.2696147561073303
264.49502086639404,81.36174154281616,0.24557177657666412,0.8968144059181213,0.7666666507720947,0.7443365454673767,0.6900961399078369,0.6899751424789429,0.2753683254122734,0.8711110949516296,0.6595744490623474,0.7045454382896423,0.6011620163917542,0.6006487607955933
265.1417739391327,80.91065216064453,0.17809836242509924,0.923130214214325,0.7796609997749329,0.893203854560852,0.7860373258590698,0.7829894423484802,0.4020369276404381,0.7333333492279053,0.4215686321258545,0.9772727489471436,0.5189170837402344,0.4345313310623169
264.5537700653076,81.44668889045715,0.1755314676657967,0.923130214214325,0.7796609997749329,0.893203854560852,0.7860373258590698,0.7829894423484802,0.38845937699079514,0.699999988079071,0.3906976878643036,0.9545454382896423,0.4706013798713684,0.38331133127212524
264.5562343597412,80.76977515220642,0.173827746640081,0.9252077341079712,0.7930029034614563,0.8802589178085327,0.788011372089386,0.7862248420715332,0.19108451902866364,0.8999999761581421,0.686956524848938,0.8977272510528564,0.7259044051170349,0.7152299284934998
264.62860894203186,81.16688203811646,0.14527680562890094,0.9314404726028442,0.7949438095092773,0.9158576130867004,0.8102946877479553,0.8068819642066956,0.334325909614563,0.8177777528762817,0.5182926654815674,0.9659090638160706,0.6161759495735168,0.5634995698928833
264.59102606773376,80.49546480178833,0.1726537813311038,0.9238227009773254,0.8006042242050171,0.8576051592826843,0.7800273299217224,0.779266893863678,0.2750077545642853,0.8666666746139526,0.6029411554336548,0.9318181872367859,0.675969660282135,0.6487302184104919
265.2611439228058,81.16695022583008,0.17624761488126672,0.9203600883483887,0.7939394116401672,0.8478964567184448,0.7696536183357239,0.7689683437347412,0.22911234945058823,0.897777795791626,0.7099999785423279,0.8068181872367859,0.6933002471923828,0.691044807434082
265.41798210144043,80.8822021484375,0.18512635904809702,0.9162049889564514,0.75,0.9126213788986206,0.7754826545715332,0.769119381904602,0.22078732401132584,0.8888888955116272,0.6557376980781555,0.9090909361839294,0.7076029777526855,0.6918990015983582
264.40382647514343,80.61286187171936,0.13651121699291727,0.9397506713867188,0.8226743936538696,0.9158576130867004,0.8299766182899475,0.8279869556427002,0.23204439878463745,0.8688889145851135,0.6028369069099426,0.9659090638160706,0.6936520934104919,0.6606334447860718
264.17270946502686,81.35560083389282,0.155590516069661,0.9335179924964905,0.801699697971344,0.9158576130867004,0.8151333928108215,0.8121050596237183,0.1804353892803192,0.9177777767181396,0.7628865838050842,0.8409090638160706,0.7498112320899963,0.7484058141708374
264.494295835495,80.83392381668091,0.1975260221439859,0.9127423763275146,0.750684916973114,0.8867313861846924,0.7611216902732849,0.7566571831703186,0.38484910875558853,0.8066666722297668,0.5038167834281921,0.75,0.4980536103248596,0.4814157485961914
264.2175877094269,80.54924201965332,0.13423411483350006,0.9439058303833008,0.8333333134651184,0.9223300814628601,0.8412876129150391,0.839486837387085,0.48975779861211777,0.6577777862548828,0.34285715222358704,0.8181818127632141,0.3473988473415375,0.2865966558456421
264.0948657989502,80.92722463607788,0.14654554491457733,0.9376731514930725,0.8369230628013611,0.8802589178085327,0.8185756206512451,0.8181477189064026,0.24000069499015808,0.8866666555404663,0.6370370388031006,0.9772727489471436,0.7286869287490845,0.7003525495529175
267.88673758506775,80.72476291656494,0.13552863960680755,0.9432132840156555,0.8126721978187561,0.954692542552948,0.8459166884422302,0.84128338098526,0.25993873178958893,0.8866666555404663,0.7078651785850525,0.7159090638160706,0.6413436532020569,0.6413277983665466
264.8690731525421,80.91657400131226,0.14202415683995123,0.938365638256073,0.8374233245849609,0.8834951519966125,0.8208591938018799,0.820375919342041,0.40029406547546387,0.8888888955116272,0.7714285850524902,0.6136363744735718,0.6231618523597717,0.6172167062759399
264.1562931537628,80.73918008804321,0.17675920673038648,0.9265928268432617,0.8306189179420471,0.8252426981925964,0.7812743782997131,0.7812677621841431,0.28550733625888824,0.8644444346427917,0.6062992215156555,0.875,0.6493642330169678,0.6310384273529053
266.28539061546326,81.434166431427,0.18373645906863006,0.9196676015853882,0.7829912304878235,0.8640776872634888,0.7714245915412903,0.7698684930801392,0.4002348557114601,0.7511110901832581,0.4354838728904724,0.9204545617103577,0.5077534914016724,0.4434874653816223
263.8296778202057,84.28947329521179,0.17215796138929285,0.9252077341079712,0.8170347213745117,0.8381876945495605,0.7798444628715515,0.7797406315803528,0.22681014239788055,0.8999999761581421,0.6776859760284424,0.9318181872367859,0.7371844053268433,0.7216647863388062
271.18860912323,81.47347664833069,0.13707389520562213,0.9418282508850098,0.8318583965301514,0.9126213788986206,0.8344599008560181,0.8329739570617676,0.4235443025827408,0.8888888955116272,0.8518518805503845,0.5227272510528564,0.6110350489616394,0.5863666534423828
264.17378973960876,80.84847211837769,0.1574207155600838,0.9279778599739075,0.7903682589530945,0.9029126167297363,0.7994170784950256,0.7964471578598022,0.3626795709133148,0.7777777910232544,0.4677419364452362,0.9886363744735718,0.5760203003883362,0.5031138062477112
265.0378849506378,80.83257508277893,0.1512293893357982,0.9376731514930725,0.8249258399009705,0.8996763825416565,0.8219161629676819,0.8206354975700378,0.2894682213664055,0.8866666555404663,0.7126436829566956,0.7045454382896423,0.6382454633712769,0.6382294297218323
264.39546728134155,80.6419358253479,0.19486173857813296,0.9196676015853882,0.8025078177452087,0.828478991985321,0.7641340494155884,0.7639757990837097,0.23962640017271042,0.8822222352027893,0.663551390171051,0.8068181872367859,0.6590277552604675,0.6539365649223328
264.00978803634644,80.70748209953308,0.1791554508001908,0.9245152473449707,0.7857142686843872,0.8899676203727722,0.788502037525177,0.7859419584274292,0.3778063580393791,0.8022222518920898,0.4964539110660553,0.7954545617103577,0.5124682784080505,0.48807424306869507
263.91101837158203,80.3778235912323,0.14545810740926993,0.9397506713867188,0.8303571343421936,0.9029126167297363,0.8276181817054749,0.8264164328575134,0.777338795363903,0.8111110925674438,0.5714285969734192,0.13636364042758942,0.20967131853103638,0.15663444995880127
265.9201374053955,82.03599715232849,0.19469339951224948,0.9113573431968689,0.7506925463676453,0.8770226240158081,0.7555512189865112,0.7516973614692688,0.5118684396147728,0.8666666746139526,0.804347813129425,0.4204545319080353,0.5179337859153748,0.4827982783317566
269.7754340171814,80.74943947792053,0.21457415560017462,0.9106647968292236,0.7848101258277893,0.8025889992713928,0.7366803884506226,0.736605167388916,0.25198423117399216,0.8888888955116272,0.6583333611488342,0.8977272510528564,0.7035955190658569,0.6895695328712463
264.3946707248688,80.78038048744202,0.20634019893148672,0.9182825684547424,0.8131147623062134,0.8025889992713928,0.7559552788734436,0.7559294700622559,0.21321111172437668,0.902222216129303,0.739130437374115,0.7727272510528564,0.694750189781189,0.694482147693634
264.0789256095886,81.58078670501709,0.14391164935153464,0.9376731514930725,0.8230088353157043,0.9029126167297363,0.8225081562995911,0.8210434913635254,0.21443545073270798,0.8799999952316284,0.6307692527770996,0.9318181872367859,0.6993846297264099,0.6769475936889648
265.90340781211853,80.89972281455994,0.14734737251115881,0.9349030256271362,0.8208954930305481,0.8899676203727722,0.8133332133293152,0.8122355937957764,0.36185087263584137,0.7866666913032532,0.47777777910232544,0.9772727489471436,0.5809817314147949,0.5141700506210327
