configs_segmentation_deeplab_ce_train_time,configs_segmentation_deeplab_ce_val_time,configs_segmentation_deeplab_ce_train_loss,configs_segmentation_deeplab_ce_train_accuracy,configs_segmentation_deeplab_ce_train_precision,configs_segmentation_deeplab_ce_train_recall,configs_segmentation_deeplab_ce_train_mcc,configs_segmentation_deeplab_ce_train_cohen_kappa,configs_segmentation_deeplab_ce_train_iou_0,configs_segmentation_deeplab_ce_train_iou_1,configs_segmentation_deeplab_ce_train_iou_2,configs_segmentation_deeplab_ce_train_iou_3,configs_segmentation_deeplab_ce_train_iou_4,configs_segmentation_deeplab_ce_train_iou_5,configs_segmentation_deeplab_ce_train_iou_6,configs_segmentation_deeplab_ce_train_iou_7,configs_segmentation_deeplab_ce_train_iou_8,configs_segmentation_deeplab_ce_train_iou_9,configs_segmentation_deeplab_ce_train_iou_mean,configs_segmentation_deeplab_ce_val_loss,configs_segmentation_deeplab_ce_val_accuracy,configs_segmentation_deeplab_ce_val_precision,configs_segmentation_deeplab_ce_val_recall,configs_segmentation_deeplab_ce_val_mcc,configs_segmentation_deeplab_ce_val_cohen_kappa,configs_segmentation_deeplab_ce_val_iou_0,configs_segmentation_deeplab_ce_val_iou_1,configs_segmentation_deeplab_ce_val_iou_2,configs_segmentation_deeplab_ce_val_iou_3,configs_segmentation_deeplab_ce_val_iou_4,configs_segmentation_deeplab_ce_val_iou_5,configs_segmentation_deeplab_ce_val_iou_6,configs_segmentation_deeplab_ce_val_iou_7,configs_segmentation_deeplab_ce_val_iou_8,configs_segmentation_deeplab_ce_val_iou_9,configs_segmentation_deeplab_ce_val_iou_mean
434.5753502845764,123.63671493530273,0.954564129528792,0.7117418646812439,0.7117418646812439,0.7117418646812439,0.5486670732498169,0.5482138395309448,0.02245326153934002,0.0919095054268837,0.2802151143550873,0.07266385853290558,0.3791130483150482,0.4394516050815582,0.49532610177993774,0.0028398321010172367,0.0008987132459878922,0.7342062592506409,0.25190773606300354,0.9446494201819102,0.7126662731170654,0.7126662731170654,0.7126662731170654,0.5759232044219971,0.571951687335968,0.0,0.0003853006928693503,0.27405479550361633,0.016160741448402405,0.436127245426178,0.48781099915504456,0.5464254021644592,0.0,0.0,0.7033551931381226,0.24643197655677795
423.9285817146301,121.88736248016357,0.6449263005152993,0.802616536617279,0.802616536617279,0.802616536617279,0.6841896772384644,0.6823809146881104,0.005478676408529282,0.32611018419265747,0.4902105927467346,0.2699430286884308,0.5521864891052246,0.5487337112426758,0.6547000408172607,0.0,0.0,0.7977412343025208,0.3645103871822357,0.639350289106369,0.7968020439147949,0.7968020439147949,0.7968020439147949,0.6810045838356018,0.6756473183631897,1.455582878406858e-05,0.2790032625198364,0.488272488117218,0.28582343459129333,0.5895546674728394,0.5492390990257263,0.646373987197876,0.0,0.0,0.7898579239845276,0.36281394958496094
426.72907543182373,124.02573490142822,0.5775758410277574,0.8176988363265991,0.8176988363265991,0.8176988363265991,0.7110483646392822,0.7101428508758545,0.005965271033346653,0.39181655645370483,0.5494619011878967,0.3169235289096832,0.6032946705818176,0.5655413269996643,0.6784067153930664,0.0,0.0,0.8165255784988403,0.39279356598854065,0.619784876704216,0.8139796257019043,0.8139796257019043,0.8139796257019043,0.712396502494812,0.7113107442855835,0.004199914168566465,0.39322569966316223,0.42918720841407776,0.2684502601623535,0.6257092952728271,0.5398183465003967,0.7189111709594727,0.0,0.0,0.8162837624549866,0.379578560590744
420.96456241607666,124.500324010849,0.5278499586426694,0.839281439781189,0.839281439781189,0.839281439781189,0.744986891746521,0.7440148591995239,0.09864562749862671,0.4244300127029419,0.6183505654335022,0.3655175268650055,0.6518771648406982,0.6195487380027771,0.709663987159729,0.0,0.0,0.8323013782501221,0.432033509016037,0.7356880009174347,0.7600398063659668,0.7600398063659668,0.7600398063659668,0.6260805726051331,0.6216343641281128,0.01136832032352686,0.19769513607025146,0.5090336203575134,0.19375178217887878,0.60228431224823,0.490403413772583,0.5359100103378296,0.0,0.0,0.7503518462181091,0.32907983660697937
426.12980580329895,123.71599912643433,0.5357763896817747,0.8353928327560425,0.8353928327560425,0.8353928327560425,0.7394751906394958,0.7387121915817261,0.14910222589969635,0.4394265413284302,0.6098329424858093,0.43654337525367737,0.6569482088088989,0.6260250210762024,0.6828874349594116,0.0,0.028447140008211136,0.8237557411193848,0.44529685378074646,0.5347412367661794,0.8350315093994141,0.8350315093994141,0.8350315093994141,0.7474392056465149,0.746493935585022,9.754828352015465e-05,0.4762771725654602,0.6295730471611023,0.39470916986465454,0.6772448420524597,0.591584324836731,0.7191610932350159,0.0,0.10723166912794113,0.8281780481338501,0.44240570068359375
425.4612629413605,124.25252318382263,0.48356793432132056,0.8541595935821533,0.8541595935821533,0.8541595935821533,0.7694092988967896,0.768653154373169,0.23313255608081818,0.4766053855419159,0.6475710272789001,0.47358477115631104,0.661471962928772,0.6641247868537903,0.7208421230316162,0.0,0.08504036068916321,0.844656229019165,0.4807029366493225,0.48553052643934885,0.8495036363601685,0.8495036363601685,0.8495036363601685,0.770926833152771,0.7708140015602112,0.3332579731941223,0.4801999628543854,0.6419637203216553,0.4337814748287201,0.6793416142463684,0.6670903563499451,0.7416903376579285,0.0,0.1113753542304039,0.8377816677093506,0.49264827370643616
416.98877787590027,123.08432936668396,0.45494627434274426,0.8586304187774658,0.8586304187774658,0.8586304187774658,0.777029812335968,0.7765052318572998,0.2405461221933365,0.4846445620059967,0.6676163077354431,0.4717085659503937,0.6881552934646606,0.6739432215690613,0.7323874831199646,0.00012972706463187933,0.09565701335668564,0.848582923412323,0.4903371036052704,0.6064687361319859,0.8155323266983032,0.8155323266983032,0.8155323266983032,0.7239217758178711,0.7220451831817627,0.15733107924461365,0.12631957232952118,0.4508258104324341,0.07545151561498642,0.5702651739120483,0.5791154503822327,0.7287178039550781,0.0003787559980992228,0.08610650151968002,0.8288383483886719,0.36033502221107483
420.3082880973816,123.08792471885681,0.44874737832857214,0.8641567826271057,0.8641567826271057,0.8641567826271057,0.7857770919799805,0.7852405905723572,0.3551409840583801,0.5040504932403564,0.6603084206581116,0.4614970088005066,0.6937326788902283,0.6675600409507751,0.742769181728363,0.00024074876273516566,0.10373428463935852,0.8585875034332275,0.5047621726989746,0.48107433319091797,0.8568288087844849,0.8568288087844849,0.8568288087844849,0.7812626957893372,0.7808764576911926,0.43676072359085083,0.528103232383728,0.685596227645874,0.4469583332538605,0.7175785899162292,0.6632471680641174,0.7138599753379822,0.0021356730721890926,0.10807579010725021,0.8488160371780396,0.5151131749153137
423.8935568332672,123.28831171989441,0.44768995759279834,0.858752429485321,0.858752429485321,0.858752429485321,0.7775064706802368,0.7770847678184509,0.340093731880188,0.49376848340034485,0.678149938583374,0.47574183344841003,0.7048598527908325,0.683334231376648,0.7088666558265686,0.0006387001485563815,0.10191814601421356,0.8491814732551575,0.5036553740501404,0.5053803036610286,0.8455232977867126,0.8455232977867126,0.8455232977867126,0.7629744410514832,0.7620508670806885,0.40945860743522644,0.4896392822265625,0.6585110425949097,0.20066624879837036,0.6952617764472961,0.5984903573989868,0.7300275564193726,0.004544084891676903,0.12097276002168655,0.8469011187553406,0.47544726729393005
427.12338304519653,123.49996757507324,0.4229656632827676,0.8721628785133362,0.8721628785133362,0.8721628785133362,0.7986688613891602,0.79820716381073,0.41817227005958557,0.4813475012779236,0.6684157252311707,0.5245311856269836,0.7010707855224609,0.6991849541664124,0.7481112480163574,0.007871238514780998,0.11281955987215042,0.8668032288551331,0.5228328108787537,0.4760685175657272,0.8562556505203247,0.8562556505203247,0.8562556505203247,0.7792090177536011,0.7785444259643555,0.39899078011512756,0.5037192702293396,0.6768993139266968,0.3832395076751709,0.7151843905448914,0.6655619144439697,0.7243569493293762,0.01723560318350792,0.11857570707798004,0.8504886031150818,0.505425214767456
420.160386800766,123.24373698234558,0.4044499675864759,0.8811208009719849,0.8811208009719849,0.8811208009719849,0.8128288388252258,0.8123760223388672,0.41687121987342834,0.5233849883079529,0.710029125213623,0.5148302912712097,0.7340632677078247,0.7126621603965759,0.7688239216804504,0.016655007377266884,0.11735491454601288,0.8758864402770996,0.5390561819076538,0.6351105093955993,0.8116232752799988,0.8116232752799988,0.8116232752799988,0.7044294476509094,0.6962550282478333,0.2385241687297821,0.4611477553844452,0.6625009179115295,0.3127395510673523,0.7005583643913269,0.5298369526863098,0.6630637049674988,0.01791423000395298,0.09549956768751144,0.7858574986457825,0.4467642903327942
417.4063084125519,121.15667867660522,0.5282745089219965,0.8376736640930176,0.8376736640930176,0.8376736640930176,0.7440782785415649,0.743622899055481,0.18690766394138336,0.48288875818252563,0.6389994025230408,0.43719732761383057,0.6536752581596375,0.6174894571304321,0.7064209580421448,0.011094223707914352,0.0998038575053215,0.822236955165863,0.4656713604927063,0.5341483354568481,0.8287802338600159,0.8287802338600159,0.8287802338600159,0.7354552745819092,0.7343825101852417,0.2830008268356323,0.2249673753976822,0.5494836568832397,0.3445366621017456,0.6557527184486389,0.6193652153015137,0.7474582195281982,0.03801952302455902,0.11901690065860748,0.8040961027145386,0.43856969475746155
421.7915999889374,123.13768982887268,0.4343009027449981,0.868239164352417,0.868239164352417,0.868239164352417,0.7930960059165955,0.7927830219268799,0.36117422580718994,0.5031918883323669,0.6581048965454102,0.5406016111373901,0.69314044713974,0.6908366084098816,0.7497366666793823,0.024271076545119286,0.11500944942235947,0.8585896492004395,0.5194656252861023,0.46458135147889457,0.8593629598617554,0.8593629598617554,0.8593629598617554,0.7814329862594604,0.7796838283538818,0.3613002300262451,0.4910719394683838,0.6144927740097046,0.41860654950141907,0.6916059255599976,0.6547834277153015,0.7545928955078125,0.02398228831589222,0.11595956236124039,0.8488916158676147,0.4975287616252899
420.7301902770996,122.71579313278198,0.39788136534068896,0.8775558471679688,0.8775558471679688,0.8775558471679688,0.8075013160705566,0.8071377277374268,0.43100354075431824,0.48134708404541016,0.6787903308868408,0.49129006266593933,0.7213731408119202,0.7000924348831177,0.7695907354354858,0.028669606894254684,0.1149028092622757,0.8749944567680359,0.5292054414749146,0.4783866196870804,0.8584526777267456,0.8584526777267456,0.8584526777267456,0.786809504032135,0.786519467830658,0.4630441665649414,0.4640614092350006,0.6470106840133667,0.4137069880962372,0.7086262702941895,0.6618924736976624,0.757697582244873,0.044556260108947754,0.1263357698917389,0.8533491492271423,0.5140280723571777
422.064576625824,125.20949530601501,0.40901302513868915,0.8796758651733398,0.8796758651733398,0.8796758651733398,0.8108530044555664,0.8105071783065796,0.43930333852767944,0.5212758183479309,0.7020193934440613,0.5489131212234497,0.7394312024116516,0.7348325252532959,0.7514345645904541,0.04359617829322815,0.11523479968309402,0.8701313138008118,0.5466172099113464,0.45486000974973045,0.8638023734092712,0.8638023734092712,0.8638023734092712,0.7906430959701538,0.7901880741119385,0.42778027057647705,0.5128296613693237,0.6686289310455322,0.43140166997909546,0.7175545692443848,0.669888436794281,0.755353569984436,0.04290107265114784,0.10870491713285446,0.8546634912490845,0.5189706683158875
419.47129559516907,121.15532517433167,0.3927742586187694,0.8811113238334656,0.8811113238334656,0.8811113238334656,0.813004732131958,0.8125805258750916,0.4844444990158081,0.5094518661499023,0.710040807723999,0.5282049775123596,0.735233724117279,0.7190126776695251,0.7619534134864807,0.043034251779317856,0.11972517520189285,0.8746809363365173,0.5485782027244568,0.44339686185121535,0.8722190856933594,0.8722190856933594,0.8722190856933594,0.8026651740074158,0.8018898963928223,0.4177635610103607,0.5308964848518372,0.7024021148681641,0.496631920337677,0.731376051902771,0.7070424556732178,0.7702904939651489,0.041310474276542664,0.1128147542476654,0.8564654588699341,0.5366994142532349
417.830281496048,122.97437000274658,0.355346431226834,0.8903559446334839,0.8903559446334839,0.8903559446334839,0.827791690826416,0.8274580240249634,0.534136950969696,0.5226449370384216,0.7090549468994141,0.5580791234970093,0.7440624833106995,0.7368128895759583,0.7826496958732605,0.049992091953754425,0.1118282601237297,0.8867990970611572,0.5636060833930969,0.47820812513430916,0.8602185845375061,0.8602185845375061,0.8602185845375061,0.7850809097290039,0.7843557596206665,0.43344059586524963,0.47562965750694275,0.6808926463127136,0.4249623715877533,0.7198073863983154,0.6624298095703125,0.7497519850730896,0.07764371484518051,0.12221089005470276,0.854242742061615,0.5201011896133423
422.74307441711426,124.40238809585571,0.3628719960865767,0.8922837972640991,0.8922837972640991,0.8922837972640991,0.8309110999107361,0.8306159973144531,0.47572535276412964,0.5256458520889282,0.7151526212692261,0.5793783664703369,0.7581480741500854,0.748106837272644,0.7818987369537354,0.062166228890419006,0.12248480319976807,0.8895384073257446,0.5658245086669922,0.5576968371868134,0.8245086669921875,0.8245086669921875,0.8245086669921875,0.7357024550437927,0.7349976897239685,0.396377295255661,0.5214972496032715,0.6812735199928284,0.4196946620941162,0.7014932632446289,0.6287466287612915,0.6389801502227783,0.029617806896567345,0.12341929972171783,0.8036003708839417,0.4944700300693512
422.6905245780945,122.06549334526062,0.4056706473879192,0.8734946846961975,0.8734946846961975,0.8734946846961975,0.8009653687477112,0.8005990982055664,0.47306790947914124,0.5356981158256531,0.7141146659851074,0.5597661137580872,0.7292119860649109,0.7339028716087341,0.7165197730064392,0.05122634023427963,0.1212613582611084,0.8606438040733337,0.5495412945747375,0.5015165507793427,0.8550109267234802,0.8550109267234802,0.8550109267234802,0.7758303284645081,0.7745041847229004,0.4555620849132538,0.5223795175552368,0.6931240558624268,0.429182767868042,0.7369527220726013,0.6512549519538879,0.7281119227409363,0.018683208152651787,0.11119408160448074,0.8385390639305115,0.518498420715332
420.7257833480835,124.94585585594177,0.37748903748781787,0.8829771280288696,0.8829771280288696,0.8829771280288696,0.8164495229721069,0.8162034749984741,0.48730891942977905,0.5255747437477112,0.6848124265670776,0.5394432544708252,0.715376079082489,0.7351363897323608,0.7679008841514587,0.05483933165669441,0.12254714965820312,0.8776186108589172,0.5510557889938354,0.49177774488925935,0.8535546064376831,0.8535546064376831,0.8535546064376831,0.7770423889160156,0.7765154838562012,0.28240108489990234,0.4698912799358368,0.7159713506698608,0.40747320652008057,0.7505696415901184,0.6483110785484314,0.7605807781219482,0.055675435811281204,0.10982447862625122,0.8522171378135681,0.5052915811538696
426.0160219669342,122.23161292076111,0.33824192117089813,0.8976011872291565,0.8976011872291565,0.8976011872291565,0.8392913937568665,0.8389965295791626,0.5728050470352173,0.5489883422851562,0.7303948998451233,0.6057940721511841,0.7551370859146118,0.7690284252166748,0.786898672580719,0.06059371307492256,0.1270604133605957,0.8924250602722168,0.5849125981330872,0.4619036222497622,0.8621352910995483,0.8621352910995483,0.8621352910995483,0.7920576930046082,0.7913341522216797,0.46701472997665405,0.5379631519317627,0.7139526009559631,0.34293654561042786,0.7081350684165955,0.6291511058807373,0.7618252038955688,0.026687288656830788,0.10053610801696777,0.8650779128074646,0.5153279900550842
421.2441358566284,122.68533372879028,0.32662420525499014,0.9012241363525391,0.9012241363525391,0.9012241363525391,0.8452686071395874,0.8450770974159241,0.6211821436882019,0.5596038103103638,0.7459277510643005,0.6093015074729919,0.7661153078079224,0.7877021431922913,0.7828097343444824,0.06564713269472122,0.1283557415008545,0.8965049386024475,0.5963150262832642,0.44213278392950695,0.8717604875564575,0.8717604875564575,0.8717604875564575,0.8031327724456787,0.8027568459510803,0.4901907444000244,0.5568576455116272,0.7094510793685913,0.41402894258499146,0.7629292011260986,0.6849358081817627,0.7666630744934082,0.043000612407922745,0.10543341189622879,0.862763524055481,0.5396254658699036
425.6824676990509,121.89859986305237,0.3288411015401716,0.8999168276786804,0.8999168276786804,0.8999168276786804,0.8432414531707764,0.8430467844009399,0.595512866973877,0.562715470790863,0.7425804138183594,0.5972728729248047,0.7538390159606934,0.7816410660743713,0.7909417152404785,0.07844674587249756,0.13207203149795532,0.894487202167511,0.5929509401321411,0.46082409222920734,0.8621129989624023,0.8621129989624023,0.8621129989624023,0.7904843688011169,0.7902387380599976,0.4439772069454193,0.5241525173187256,0.6980390548706055,0.4338197708129883,0.7422413229942322,0.6462783813476562,0.7545003294944763,0.05845591425895691,0.10998676717281342,0.8526268005371094,0.5264078378677368
434.7018666267395,121.4938862323761,0.330672487616539,0.899396538734436,0.899396538734436,0.899396538734436,0.8422659635543823,0.8420394659042358,0.5652128458023071,0.5591892600059509,0.7172955870628357,0.6093573570251465,0.7497555613517761,0.7780165076255798,0.7932131290435791,0.06583663821220398,0.12445010989904404,0.8950468301773071,0.585737407207489,0.4782217959562937,0.8554126024246216,0.8554126024246216,0.8554126024246216,0.7767355442047119,0.7746573686599731,0.4413174092769623,0.49265193939208984,0.6560494899749756,0.3968006372451782,0.7222763895988464,0.6486308574676514,0.7386552691459656,0.032472722232341766,0.106504887342453,0.8463084697723389,0.5081667900085449
427.0550580024719,122.66652512550354,0.3428082443449808,0.892535388469696,0.892535388469696,0.892535388469696,0.8312700986862183,0.8309911489486694,0.6226406097412109,0.5127289891242981,0.7130916714668274,0.5884833931922913,0.7561975717544556,0.7702223062515259,0.763239324092865,0.06674625724554062,0.12425997853279114,0.8856176733970642,0.5803227424621582,0.599405684073766,0.8074851036071777,0.8074851036071777,0.8074851036071777,0.7139595746994019,0.7127931714057922,0.2977403998374939,0.4846804738044739,0.6291648149490356,0.3787808120250702,0.5719701647758484,0.49441367387771606,0.7171973586082458,0.024753941223025322,0.09391406178474426,0.8054481148719788,0.44980642199516296
421.32779479026794,122.0241231918335,0.4127384466321572,0.8699811100959778,0.8699811100959778,0.8699811100959778,0.7954627275466919,0.7950239181518555,0.5178905129432678,0.5306295156478882,0.6920722126960754,0.5331307053565979,0.7179750204086304,0.6758025884628296,0.7378314733505249,0.05707263574004173,0.11983013153076172,0.8594607710838318,0.544169545173645,0.4845401336749395,0.864523708820343,0.864523708820343,0.864523708820343,0.7914557456970215,0.790751039981842,0.5030548572540283,0.5364606380462646,0.6858316659927368,0.4599791467189789,0.7256166934967041,0.6799577474594116,0.7446461915969849,0.06953121721744537,0.12417148798704147,0.8495066165924072,0.5378756523132324
419.5568585395813,121.97009420394897,0.3467093485852946,0.8958150148391724,0.8958150148391724,0.8958150148391724,0.8363971710205078,0.836100161075592,0.6132972836494446,0.5353904962539673,0.7252561450004578,0.5890876054763794,0.7424755692481995,0.7694524526596069,0.7814600467681885,0.07466528564691544,0.12609542906284332,0.8901656866073608,0.5847346186637878,0.44070064425468447,0.8691613674163818,0.8691613674163818,0.8691613674163818,0.8002768158912659,0.8001126050949097,0.4329588711261749,0.550700843334198,0.7251793742179871,0.405231237411499,0.7506688833236694,0.6796377897262573,0.761298418045044,0.061705708503723145,0.0842827782034874,0.8626954555511475,0.5314359664916992
426.7450475692749,122.18164849281311,0.3073730591846549,0.9056555032730103,0.9056555032730103,0.9056555032730103,0.8523054122924805,0.852134644985199,0.7055723071098328,0.5578626990318298,0.7493523955345154,0.6163933873176575,0.7729865908622742,0.7923275828361511,0.7946808338165283,0.07629542797803879,0.1281043440103531,0.9012937545776367,0.609486997127533,0.45552713175614673,0.8657324314117432,0.8657324314117432,0.8657324314117432,0.7957491278648376,0.7954713702201843,0.4987616539001465,0.5435374975204468,0.723373532295227,0.40555596351623535,0.758170485496521,0.6431784629821777,0.7619833946228027,0.060013219714164734,0.12181833386421204,0.8600618243217468,0.5376454591751099
425.1803333759308,122.33596873283386,0.3017932681933693,0.9054163694381714,0.9054163694381714,0.9054163694381714,0.8515083193778992,0.8512123823165894,0.6954712271690369,0.5807618498802185,0.7444186210632324,0.6418866515159607,0.7744154930114746,0.8263376355171204,0.7755243182182312,0.0761384665966034,0.12882007658481598,0.8971041440963745,0.6140878796577454,0.4805978541572889,0.8656893968582153,0.8656893968582153,0.8656893968582153,0.7964382171630859,0.7962521314620972,0.4038066864013672,0.46453630924224854,0.65285325050354,0.38340795040130615,0.7265759110450745,0.6804771423339844,0.7681072354316711,0.07908642292022705,0.11614064872264862,0.8662114143371582,0.5141202807426453
424.7952415943146,122.17739748954773,0.277370012000851,0.9146301746368408,0.9146301746368408,0.9146301746368408,0.866380512714386,0.866206169128418,0.7667407393455505,0.5755318403244019,0.7601901292800903,0.6516590714454651,0.7878354787826538,0.8238387107849121,0.8038544058799744,0.08199877291917801,0.13389016687870026,0.9124850630760193,0.629802405834198,0.44673484762509663,0.8740754723548889,0.8740754723548889,0.8740754723548889,0.8054904937744141,0.8044647574424744,0.48894065618515015,0.5573731064796448,0.7317456603050232,0.43202894926071167,0.7651313543319702,0.6810246109962463,0.7796960473060608,0.08724477142095566,0.12927168607711792,0.858834981918335,0.551129162311554
