configs_segmentation_enet_dice_train_time,configs_segmentation_enet_dice_val_time,configs_segmentation_enet_dice_train_loss,configs_segmentation_enet_dice_train_accuracy,configs_segmentation_enet_dice_train_precision,configs_segmentation_enet_dice_train_recall,configs_segmentation_enet_dice_train_mcc,configs_segmentation_enet_dice_train_cohen_kappa,configs_segmentation_enet_dice_train_iou_0,configs_segmentation_enet_dice_train_iou_1,configs_segmentation_enet_dice_train_iou_2,configs_segmentation_enet_dice_train_iou_3,configs_segmentation_enet_dice_train_iou_4,configs_segmentation_enet_dice_train_iou_5,configs_segmentation_enet_dice_train_iou_6,configs_segmentation_enet_dice_train_iou_7,configs_segmentation_enet_dice_train_iou_8,configs_segmentation_enet_dice_train_iou_9,configs_segmentation_enet_dice_train_iou_mean,configs_segmentation_enet_dice_val_loss,configs_segmentation_enet_dice_val_accuracy,configs_segmentation_enet_dice_val_precision,configs_segmentation_enet_dice_val_recall,configs_segmentation_enet_dice_val_mcc,configs_segmentation_enet_dice_val_cohen_kappa,configs_segmentation_enet_dice_val_iou_0,configs_segmentation_enet_dice_val_iou_1,configs_segmentation_enet_dice_val_iou_2,configs_segmentation_enet_dice_val_iou_3,configs_segmentation_enet_dice_val_iou_4,configs_segmentation_enet_dice_val_iou_5,configs_segmentation_enet_dice_val_iou_6,configs_segmentation_enet_dice_val_iou_7,configs_segmentation_enet_dice_val_iou_8,configs_segmentation_enet_dice_val_iou_9,configs_segmentation_enet_dice_val_iou_mean
388.4804062843323,119.7863929271698,0.9292491726253344,0.3954755961894989,0.3954755961894989,0.3954755961894989,0.11705464869737625,0.11373448371887207,0.009249377064406872,0.01026028674095869,0.029656680300831795,0.001858174684457481,0.19258256256580353,0.1112154945731163,0.06080690026283264,0.0006144411745481193,0.005798285827040672,0.43124741315841675,0.08532895892858505,0.8913607915242513,0.5801530480384827,0.5801530480384827,0.5801530480384827,0.2916238009929657,0.2603815793991089,3.356823799549602e-05,0.0,0.000444077915744856,0.0,0.3894859552383423,0.24291318655014038,0.04030635207891464,0.0,9.073340152099263e-06,0.5858681201934814,0.12590603530406952
384.6521563529968,119.45006060600281,0.8628334299377773,0.6436833143234253,0.6436833143234253,0.6436833143234253,0.42920833826065063,0.42543303966522217,3.5916746128350496e-05,0.0,0.003634505672380328,2.771281515379087e-07,0.36441752314567566,0.3473905622959137,0.3240082561969757,0.0,2.3613420125911944e-05,0.6522215008735657,0.1691732257604599,0.8283849040667216,0.6666150689125061,0.6666150689125061,0.6666150689125061,0.48069965839385986,0.4737057685852051,0.0,0.0,0.0034316200762987137,0.0,0.5118417739868164,0.38088351488113403,0.40874820947647095,0.0,0.0,0.6480199098587036,0.19529250264167786
385.3879494667053,118.71953415870667,0.8219829149868177,0.6948922872543335,0.6948922872543335,0.6948922872543335,0.5230541825294495,0.5208815932273865,0.0,0.0,0.08915810286998749,0.0,0.40705084800720215,0.43322330713272095,0.45203879475593567,0.0,1.0398134691058658e-05,0.6993166208267212,0.20807981491088867,0.811585295200348,0.6919105052947998,0.6919105052947998,0.6919105052947998,0.5414903163909912,0.5368101000785828,0.0,0.0,0.18127267062664032,0.0,0.3842281699180603,0.3929285705089569,0.5644040107727051,0.0,0.0,0.6841521859169006,0.2206985503435135
387.4159002304077,119.78276538848877,0.7999614528987719,0.7361742258071899,0.7361742258071899,0.7361742258071899,0.5881410241127014,0.5867421627044678,0.0,0.0,0.2653523087501526,0.0,0.4932319223880768,0.47819721698760986,0.5469444990158081,0.0,1.8916947510660975e-06,0.7351215481758118,0.25188493728637695,0.7831178228060405,0.762804388999939,0.762804388999939,0.762804388999939,0.6202347874641418,0.6110292077064514,0.0,0.0,0.32646486163139343,0.0,0.5794835686683655,0.5159463286399841,0.5951927304267883,0.0,1.2098847946617752e-05,0.742363452911377,0.2759462893009186
390.3391613960266,119.38571166992188,0.7863777292811353,0.7561030387878418,0.7561030387878418,0.7561030387878418,0.6151177883148193,0.6136562824249268,0.0,4.746139438793762e-06,0.34228837490081787,0.0,0.5461873412132263,0.5045244097709656,0.5701054930686951,0.0005242566694505513,0.001546743675135076,0.7513184547424316,0.2716499865055084,0.7877276182174683,0.7253519892692566,0.7253519892692566,0.7253519892692566,0.5825618505477905,0.5796537399291992,0.0,0.0,0.23387199640274048,0.0,0.48574286699295044,0.4788472056388855,0.5362569689750671,0.0023684583138674498,0.007040897384285927,0.7413711547851562,0.24854996800422668
385.7748816013336,118.65771102905273,0.7762749933678171,0.7615698575973511,0.7615698575973511,0.7615698575973511,0.6264872550964355,0.6251815557479858,0.0,1.476440502301557e-05,0.3816593587398529,0.0,0.5551030039787292,0.5245198011398315,0.5835666656494141,0.014560701325535774,0.011415673419833183,0.7540940046310425,0.2824934124946594,0.7770763635635376,0.7422308325767517,0.7422308325767517,0.7422308325767517,0.616719663143158,0.6125433444976807,0.0,0.0,0.27633383870124817,0.0,0.4195480942726135,0.47660031914711,0.6190810203552246,0.013294086791574955,0.016334986314177513,0.7613396048545837,0.25825318694114685
387.0515356063843,118.2187716960907,0.767270671284717,0.7745685577392578,0.7745685577392578,0.7745685577392578,0.6467233300209045,0.6454957723617554,0.0,1.0546459634497296e-05,0.40212488174438477,0.00013396903523243964,0.585283100605011,0.5391268730163574,0.6108391880989075,0.030296659097075462,0.02965898998081684,0.7754757404327393,0.2972950041294098,0.7558720827102661,0.770576536655426,0.770576536655426,0.770576536655426,0.6563308238983154,0.653749942779541,0.0,1.5248458566929912e-06,0.28939101099967957,0.0007783498149365187,0.6125061511993408,0.537378191947937,0.6672472953796387,0.03332241624593735,0.0402422696352005,0.7882002592086792,0.2969067692756653
388.51296186447144,119.92271876335144,0.7628606907699419,0.775558590888977,0.775558590888977,0.775558590888977,0.6485963463783264,0.6475046873092651,0.0,0.0019077630713582039,0.43829968571662903,0.0012038584100082517,0.6064443588256836,0.538002073764801,0.6142818331718445,0.03547064960002899,0.04513802006840706,0.7754088044166565,0.30561572313308716,0.7549836079279582,0.7649516463279724,0.7649516463279724,0.7649516463279724,0.6408569812774658,0.6390354633331299,0.0,0.004365188535302877,0.32539719343185425,0.0024823343846946955,0.580555260181427,0.5195788145065308,0.6263437271118164,0.03591451421380043,0.05094863474369049,0.7722208499908447,0.2917806804180145
392.699542760849,124.40671801567078,0.7600999552270641,0.7765999436378479,0.7765999436378479,0.7765999436378479,0.6509180068969727,0.649947464466095,0.0,0.010524535551667213,0.4377548098564148,0.005271374247968197,0.5929602384567261,0.5473440289497375,0.6163403391838074,0.03955043852329254,0.053380146622657776,0.779444694519043,0.3082570731639862,0.745776891708374,0.7896294593811035,0.7896294593811035,0.7896294593811035,0.6762078404426575,0.6750447750091553,0.0,0.01185720693320036,0.42213326692581177,0.008065720088779926,0.6098842024803162,0.5555372834205627,0.6653544902801514,0.04321123659610748,0.056555673480033875,0.7997244596481323,0.3172323703765869
391.1066973209381,119.88414263725281,0.7543808351392332,0.7813110947608948,0.7813110947608948,0.7813110947608948,0.6579241752624512,0.6569692492485046,0.0,0.017935736104846,0.44288110733032227,0.010190778411924839,0.6207820773124695,0.549940288066864,0.6206803321838379,0.04300523176789284,0.05619650334119797,0.7877365350723267,0.3149348795413971,0.7392592430114746,0.7896327972412109,0.7896327972412109,0.7896327972412109,0.6806568503379822,0.6794335842132568,0.0,0.024609578773379326,0.41567620635032654,0.01608101837337017,0.6503571271896362,0.5401111841201782,0.6834145188331604,0.044550273567438126,0.05877203866839409,0.7999734878540039,0.323354572057724
388.27050399780273,117.69539403915405,0.7493194393489672,0.7872902154922485,0.7872902154922485,0.7872902154922485,0.6662152409553528,0.6652915477752686,0.0,0.022634319961071014,0.46995440125465393,0.014791573397815228,0.6143461465835571,0.5467416048049927,0.6461318135261536,0.0461614765226841,0.05701611936092377,0.7937297224998474,0.3211507499217987,0.7364584326744079,0.7900049090385437,0.7900049090385437,0.7900049090385437,0.6768108606338501,0.6752111911773682,0.0,0.03024985082447529,0.44141167402267456,0.016098009422421455,0.6412829160690308,0.5580954551696777,0.6783028244972229,0.04750630632042885,0.059080854058265686,0.7992302775382996,0.3271258473396301
394.18374490737915,124.34803199768066,0.7441932869994122,0.7907111048698425,0.7907111048698425,0.7907111048698425,0.6722644567489624,0.671432614326477,0.0,0.03461987525224686,0.4823012053966522,0.021275140345096588,0.6232957243919373,0.5715867280960083,0.6411712765693665,0.04892445355653763,0.059152066707611084,0.797572672367096,0.3279899060726166,0.7353405117988586,0.7959908246994019,0.7959908246994019,0.7959908246994019,0.6836192607879639,0.6820282936096191,0.0,0.037182047963142395,0.4577328562736511,0.026894036680459976,0.6630620956420898,0.5656216144561768,0.6837888360023499,0.0494440458714962,0.058605365455150604,0.797263503074646,0.3339594304561615
397.1882140636444,126.05104804039001,0.7461081108321315,0.785625696182251,0.785625696182251,0.785625696182251,0.6656392812728882,0.6647952198982239,0.0,0.029320497065782547,0.4594036042690277,0.022011110559105873,0.6264432072639465,0.5586605072021484,0.6389198899269104,0.04966907203197479,0.05778677016496658,0.7913826107978821,0.32335972785949707,0.7321612397829692,0.7899629473686218,0.7899629473686218,0.7899629473686218,0.6757214069366455,0.6736701726913452,0.0,0.029942533001303673,0.41479742527008057,0.030788833275437355,0.6751042604446411,0.5535336136817932,0.6622066497802734,0.05503150075674057,0.0601203553378582,0.7994905710220337,0.32810160517692566
404.33006978034973,124.89705443382263,0.7372222555720288,0.7958698272705078,0.7958698272705078,0.7958698272705078,0.6809866428375244,0.6802147030830383,0.0,0.051043685525655746,0.4936416447162628,0.032156024128198624,0.6465570330619812,0.5770151615142822,0.6523329019546509,0.058290183544158936,0.06175282970070839,0.8027995228767395,0.33755889534950256,0.7261396606763204,0.8025431632995605,0.8025431632995605,0.8025431632995605,0.6925406455993652,0.6902265548706055,0.0,0.06915584206581116,0.4651350677013397,0.050915397703647614,0.6963672637939453,0.57248455286026,0.6812172532081604,0.060843147337436676,0.06432730704545975,0.8093109726905823,0.3469756841659546
397.03444480895996,126.43178987503052,0.7338974449945532,0.8025308847427368,0.8025308847427368,0.8025308847427368,0.6895771026611328,0.6887673735618591,0.0,0.07019741833209991,0.5122408270835876,0.05725860595703125,0.6623174548149109,0.5757830739021301,0.6658775806427002,0.06287173926830292,0.06272128224372864,0.8108038902282715,0.3480071723461151,0.7229134678840637,0.7990128993988037,0.7990128993988037,0.7990128993988037,0.6962773203849792,0.6950602531433105,0.0,0.07239102572202682,0.48813456296920776,0.10105971992015839,0.6902458071708679,0.5284700393676758,0.7112579345703125,0.07099729031324387,0.06203644722700119,0.8161552548408508,0.3540748059749603
408.7331602573395,120.16593408584595,0.7319091208603071,0.8046983480453491,0.8046983480453491,0.8046983480453491,0.6941826939582825,0.6935789585113525,0.0,0.10047387331724167,0.5288330912590027,0.0982268676161766,0.64896559715271,0.578801155090332,0.6729759573936462,0.07407887279987335,0.07075338810682297,0.8125041723251343,0.35856130719184875,0.7177365342775981,0.8119783997535706,0.8119783997535706,0.8119783997535706,0.7115215063095093,0.710801362991333,0.0,0.126571387052536,0.5344258546829224,0.1402508020401001,0.6457602977752686,0.5742835402488708,0.7160515189170837,0.07058730721473694,0.07815219461917877,0.8211960196495056,0.37072792649269104
394.05742263793945,118.8789930343628,0.7291679291621499,0.8023542165756226,0.8023542165756226,0.8023542165756226,0.6907991766929626,0.6902753114700317,0.0,0.12309041619300842,0.5533238053321838,0.11537758260965347,0.6497117877006531,0.5779402256011963,0.6612236499786377,0.08134401589632034,0.08019176125526428,0.8057264685630798,0.36479297280311584,0.7160006642341614,0.8086015582084656,0.8086015582084656,0.8086015582084656,0.7082139253616333,0.7076535820960999,0.0,0.1892390102148056,0.5608080625534058,0.13571031391620636,0.6906208395957947,0.5665399432182312,0.7021393179893494,0.07900919765233994,0.08142992109060287,0.8183119893074036,0.382380872964859
386.487370967865,121.72834491729736,0.7268899394118268,0.8062434792518616,0.8062434792518616,0.8062434792518616,0.69550621509552,0.6948846578598022,0.0,0.14531776309013367,0.5407366156578064,0.1237792894244194,0.6565418839454651,0.5746673345565796,0.6737238764762878,0.08253544569015503,0.0807185024023056,0.812232494354248,0.369025319814682,0.7212521513303121,0.8020889759063721,0.8020889759063721,0.8020889759063721,0.695307731628418,0.6941648721694946,0.0,0.19182631373405457,0.5171095728874207,0.16297942399978638,0.6871930360794067,0.550413966178894,0.6983002424240112,0.0723591074347496,0.07832498848438263,0.8101224899291992,0.37686294317245483
397.8942220211029,119.65581464767456,0.7244665933691937,0.8084924817085266,0.8084924817085266,0.8084924817085266,0.7003902196884155,0.6998843550682068,0.0,0.16806839406490326,0.5484626889228821,0.14941920340061188,0.6708998084068298,0.5854642987251282,0.666569709777832,0.08277920633554459,0.08344925940036774,0.814959704875946,0.37700721621513367,0.711332643032074,0.8210113048553467,0.8210113048553467,0.8210113048553467,0.7252069115638733,0.7243587970733643,0.0,0.2669874429702759,0.6024407744407654,0.18436603248119354,0.7100134491920471,0.5699514746665955,0.7189175486564636,0.08286415785551071,0.08849086612462997,0.8254615664482117,0.4049493372440338
387.2075569629669,118.8590407371521,0.7207112519637399,0.8147346377372742,0.8147346377372742,0.8147346377372742,0.7090113759040833,0.7084405422210693,0.0,0.20533503592014313,0.5741580128669739,0.1718805879354477,0.6765183806419373,0.5998715162277222,0.6744531393051147,0.08702898025512695,0.08761908113956451,0.8180046081542969,0.3894869089126587,0.7110417087872823,0.8090294003486633,0.8090294003486633,0.8090294003486633,0.7091072797775269,0.7085928916931152,0.0,0.18327128887176514,0.5083450675010681,0.2529972493648529,0.7115870118141174,0.5155918598175049,0.719711422920227,0.0825742706656456,0.08825001120567322,0.8297319412231445,0.38920602202415466
389.6768231391907,125.9613709449768,0.7168466980042665,0.820073664188385,0.820073664188385,0.820073664188385,0.7176172137260437,0.7170917987823486,0.0,0.2439509779214859,0.6036199927330017,0.19217777252197266,0.6781131029129028,0.5916436910629272,0.6915381550788879,0.09010431170463562,0.09076594561338425,0.8236628770828247,0.4005577266216278,0.7080908298492432,0.8184882402420044,0.8184882402420044,0.8184882402420044,0.7216558456420898,0.720900297164917,0.0,0.3131161034107208,0.5903690457344055,0.19436228275299072,0.707679033279419,0.5515336990356445,0.7236281633377075,0.0871308222413063,0.09350790828466415,0.8263527154922485,0.4087679982185364
392.28889775276184,122.64477276802063,0.7172696305357892,0.8163446187973022,0.8163446187973022,0.8163446187973022,0.7109996676445007,0.7102999091148376,0.0,0.260685533285141,0.5850034356117249,0.15598395466804504,0.6837971806526184,0.5786250233650208,0.6878396272659302,0.08930283784866333,0.09224367886781693,0.8177313208580017,0.3951212465763092,0.7113616069157919,0.8191782236099243,0.8191782236099243,0.8191782236099243,0.7200016975402832,0.7188422083854675,0.0,0.3324562907218933,0.5757139325141907,0.17072010040283203,0.7129859924316406,0.5615395307540894,0.7006331086158752,0.06895168870687485,0.09095588326454163,0.8203527927398682,0.4034309387207031
398.9755189418793,124.52326107025146,0.7119877895583278,0.8212414383888245,0.8212414383888245,0.8212414383888245,0.7188745141029358,0.7182896137237549,0.0,0.3174559772014618,0.6324802041053772,0.22853854298591614,0.6827507019042969,0.5998208522796631,0.6788432598114014,0.0904177874326706,0.09267812222242355,0.8197292685508728,0.41427144408226013,0.7068478902180989,0.8242648243904114,0.8242648243904114,0.8242648243904114,0.7283191084861755,0.7271701097488403,0.0,0.40297067165374756,0.6331504583358765,0.20677369832992554,0.6904119253158569,0.5583603978157043,0.7230425477027893,0.08949771523475647,0.09752487391233444,0.8241233229637146,0.4225855767726898
387.28568291664124,118.69598484039307,0.7114245463972506,0.8223923444747925,0.8223923444747925,0.8223923444747925,0.7221121788024902,0.7216241955757141,0.0,0.33169832825660706,0.6294876933097839,0.22322334349155426,0.6886202096939087,0.5994094610214233,0.6873201727867126,0.09136724472045898,0.09596378356218338,0.8197437524795532,0.4166834056377411,0.7039003094037374,0.8266525268554688,0.8266525268554688,0.8266525268554688,0.7315630912780762,0.7301805019378662,0.0,0.426433265209198,0.6414960622787476,0.2619861960411072,0.7290520071983337,0.5677930116653442,0.7210947275161743,0.08631279319524765,0.09661077708005905,0.8265396952629089,0.4357318580150604
412.2644500732422,123.57386612892151,0.7089763529922651,0.8278188705444336,0.8278188705444336,0.8278188705444336,0.7294678092002869,0.728950560092926,0.0,0.3689243495464325,0.6388687491416931,0.2548556327819824,0.6945041418075562,0.6020738482475281,0.6923636198043823,0.0952940285205841,0.09775174409151077,0.8273960947990417,0.4272032380104065,0.7026801268259685,0.8239203095436096,0.8239203095436096,0.8239203095436096,0.7329923510551453,0.7323404550552368,0.0,0.4233444035053253,0.648012101650238,0.27745047211647034,0.7192878723144531,0.5688707828521729,0.7141632437705994,0.09065540879964828,0.09761228412389755,0.8251410722732544,0.4364537298679352
411.628751039505,124.97075343132019,0.7336395965970081,0.7775545120239258,0.7775545120239258,0.7775545120239258,0.6484101414680481,0.647475004196167,0.0,0.34105879068374634,0.5868949294090271,0.19052600860595703,0.6453229188919067,0.549149751663208,0.5442441701889038,0.08694062381982803,0.08899161964654922,0.7647216320037842,0.37978506088256836,0.7455893198649088,0.7654563784599304,0.7654563784599304,0.7654563784599304,0.6349942088127136,0.6315786838531494,0.0,0.2663799524307251,0.38489726185798645,0.1593284159898758,0.42795097827911377,0.52689528465271,0.5872893929481506,0.07892061769962311,0.09765046834945679,0.7771278023719788,0.33064404129981995
420.9173114299774,127.11419987678528,0.7214031841443933,0.7984645962715149,0.7984645962715149,0.7984645962715149,0.6840368509292603,0.6835158467292786,0.0,0.35429492592811584,0.6105024814605713,0.1977219432592392,0.6594051122665405,0.5722420811653137,0.6140037178993225,0.09244702756404877,0.09382262825965881,0.788131594657898,0.39825716614723206,0.7086689551671346,0.8117551207542419,0.8117551207542419,0.8117551207542419,0.7061123251914978,0.7025138139724731,0.0,0.3952794075012207,0.6001975536346436,0.25740572810173035,0.7039108276367188,0.5501765012741089,0.669001042842865,0.09333306550979614,0.10056589543819427,0.8081664443016052,0.41780367493629456
410.1828145980835,128.8503201007843,0.7173329902731854,0.8089295029640198,0.8089295029640198,0.8089295029640198,0.6988845467567444,0.6982827186584473,0.0,0.353200763463974,0.6116073131561279,0.24452437460422516,0.6739833950996399,0.583544909954071,0.6348897218704224,0.09386079013347626,0.09618770331144333,0.8017881512641907,0.4093587100505829,0.7118097106615703,0.8029004335403442,0.8029004335403442,0.8029004335403442,0.7021175026893616,0.7014068961143494,0.0,0.37160584330558777,0.591711163520813,0.24266645312309265,0.6610615849494934,0.5263224244117737,0.6828845739364624,0.08905155211687088,0.09320234507322311,0.8026534914970398,0.40611591935157776
413.9905495643616,126.44212317466736,0.7189440377380537,0.8091747760772705,0.8091747760772705,0.8091747760772705,0.6993573904037476,0.6986852884292603,0.0,0.3576072156429291,0.5945945382118225,0.19578558206558228,0.663513720035553,0.5702182054519653,0.6594415903091431,0.09153621643781662,0.0935543030500412,0.801769495010376,0.40280207991600037,0.7044299801190694,0.8240766525268555,0.8240766525268555,0.8240766525268555,0.7325254082679749,0.7319158315658569,0.0,0.43613481521606445,0.6234458684921265,0.2751478850841522,0.7268439531326294,0.560163676738739,0.7235490679740906,0.08972667157649994,0.09461423009634018,0.8242325782775879,0.43538591265678406
413.33225440979004,128.06439471244812,0.7127961399762527,0.819812536239624,0.819812536239624,0.819812536239624,0.7171895503997803,0.716702938079834,0.0,0.3786311447620392,0.6137571334838867,0.23969687521457672,0.6707584857940674,0.5871161222457886,0.6797141432762146,0.09526536613702774,0.09804299473762512,0.8173421621322632,0.4180324673652649,0.7094534198443095,0.8131353259086609,0.8131353259086609,0.8131353259086609,0.7183871865272522,0.717532753944397,0.0,0.3843100666999817,0.5996341109275818,0.19744674861431122,0.6750261187553406,0.5580024719238281,0.7162428498268127,0.08553798496723175,0.08581244200468063,0.8128730058670044,0.4114886224269867
