configs_segmentation_pspnet_dice_train_time,configs_segmentation_pspnet_dice_val_time,configs_segmentation_pspnet_dice_train_loss,configs_segmentation_pspnet_dice_train_accuracy,configs_segmentation_pspnet_dice_train_precision,configs_segmentation_pspnet_dice_train_recall,configs_segmentation_pspnet_dice_train_mcc,configs_segmentation_pspnet_dice_train_cohen_kappa,configs_segmentation_pspnet_dice_train_iou_0,configs_segmentation_pspnet_dice_train_iou_1,configs_segmentation_pspnet_dice_train_iou_2,configs_segmentation_pspnet_dice_train_iou_3,configs_segmentation_pspnet_dice_train_iou_4,configs_segmentation_pspnet_dice_train_iou_5,configs_segmentation_pspnet_dice_train_iou_6,configs_segmentation_pspnet_dice_train_iou_7,configs_segmentation_pspnet_dice_train_iou_8,configs_segmentation_pspnet_dice_train_iou_9,configs_segmentation_pspnet_dice_train_iou_mean,configs_segmentation_pspnet_dice_val_loss,configs_segmentation_pspnet_dice_val_accuracy,configs_segmentation_pspnet_dice_val_precision,configs_segmentation_pspnet_dice_val_recall,configs_segmentation_pspnet_dice_val_mcc,configs_segmentation_pspnet_dice_val_cohen_kappa,configs_segmentation_pspnet_dice_val_iou_0,configs_segmentation_pspnet_dice_val_iou_1,configs_segmentation_pspnet_dice_val_iou_2,configs_segmentation_pspnet_dice_val_iou_3,configs_segmentation_pspnet_dice_val_iou_4,configs_segmentation_pspnet_dice_val_iou_5,configs_segmentation_pspnet_dice_val_iou_6,configs_segmentation_pspnet_dice_val_iou_7,configs_segmentation_pspnet_dice_val_iou_8,configs_segmentation_pspnet_dice_val_iou_9,configs_segmentation_pspnet_dice_val_iou_mean
421.06020498275757,129.4032335281372,0.844474706960761,0.6239539384841919,0.6239539384841919,0.6239539384841919,0.4531816244125366,0.44872236251831055,0.000272908597253263,0.13275878131389618,0.28918299078941345,0.04173186793923378,0.2468637377023697,0.40512552857398987,0.4035915732383728,0.0006151337292976677,0.0006902634631842375,0.6161965131759644,0.21370291709899902,0.8491537645459175,0.5666041374206543,0.5666041374206543,0.5666041374206543,0.4226051867008209,0.4003482460975647,0.0,6.021674835210433e-06,0.12188266962766647,0.000318933860398829,0.09721096605062485,0.3586815595626831,0.40113282203674316,0.0,0.0010276003740727901,0.5930424928665161,0.15733031928539276
420.2350540161133,125.08260989189148,0.7937763488810995,0.7433248162269592,0.7433248162269592,0.7433248162269592,0.604388415813446,0.6035764813423157,0.0,0.2868579030036926,0.4397474229335785,0.1450311541557312,0.4307668209075928,0.5339441299438477,0.5263839364051819,0.004289101809263229,0.014933097176253796,0.736572802066803,0.31185266375541687,0.7826981395483017,0.7294180989265442,0.7294180989265442,0.7294180989265442,0.6003993153572083,0.5966544151306152,0.0,0.1585313081741333,0.40286803245544434,0.13392798602581024,0.3953219950199127,0.4897044003009796,0.5756934881210327,0.0068366327323019505,0.017126815393567085,0.7208567261695862,0.2900867462158203
422.3647139072418,126.97840881347656,0.7807907721270686,0.7649790048599243,0.7649790048599243,0.7649790048599243,0.6351736187934875,0.6347343921661377,0.0,0.3216574788093567,0.49415719509124756,0.191217303276062,0.4613499343395233,0.5517346858978271,0.5730427503585815,0.012662368826568127,0.032571885734796524,0.7599108815193176,0.3398304581642151,0.7698550149798393,0.7612253427505493,0.7612253427505493,0.7612253427505493,0.6324090361595154,0.6296553611755371,0.0,0.3066977858543396,0.4610070586204529,0.20711304247379303,0.48963770270347595,0.5465649962425232,0.5612238645553589,0.013706372119486332,0.03500634804368019,0.7580996751785278,0.3379056751728058
418.760990858078,126.77856922149658,0.7713317378707554,0.7810158729553223,0.7810158729553223,0.7810158729553223,0.6599625945091248,0.6596434116363525,0.0,0.34443435072898865,0.4987400770187378,0.24331486225128174,0.4982779622077942,0.5729958415031433,0.599268913269043,0.01544993557035923,0.05562252178788185,0.7799996137619019,0.36081042885780334,0.7648767381906509,0.7597359418869019,0.7597359418869019,0.7597359418869019,0.6407690048217773,0.6391806602478027,0.0,0.07114756852388382,0.3156818747520447,0.17662574350833893,0.47528448700904846,0.5542778372764587,0.6329420804977417,0.01785329356789589,0.06014420464634895,0.7714182138442993,0.3075375258922577
417.10604429244995,129.19618272781372,0.76561104733011,0.7873162627220154,0.7873162627220154,0.7873162627220154,0.6696913242340088,0.6693252325057983,0.0,0.34484168887138367,0.5119829773902893,0.21588070690631866,0.5010972023010254,0.5746580958366394,0.6155826449394226,0.021771907806396484,0.08612161874771118,0.7892404794692993,0.36611777544021606,0.755570612847805,0.7850483655929565,0.7850483655929565,0.7850483655929565,0.6664202213287354,0.6653282642364502,0.0,0.3332419693470001,0.49924010038375854,0.17902067303657532,0.5155540108680725,0.5643136501312256,0.6305543780326843,0.015817858278751373,0.08776906877756119,0.7795224785804749,0.3605034351348877
412.14402532577515,125.00365567207336,0.7600541270297506,0.7918515801429749,0.7918515801429749,0.7918515801429749,0.6763914823532104,0.6759772300720215,0.0,0.3489392399787903,0.5483649969100952,0.1813412755727768,0.5433171391487122,0.5833612084388733,0.6188747882843018,0.02545243129134178,0.09769827872514725,0.7895214557647705,0.37368708848953247,0.7535197138786316,0.7756079435348511,0.7756079435348511,0.7756079435348511,0.6601954102516174,0.6595630645751953,0.0,0.3302307724952698,0.47636649012565613,0.13868507742881775,0.5260292887687683,0.549035906791687,0.6347622871398926,0.024312341585755348,0.07261380553245544,0.7731524109840393,0.35251882672309875
410.97797417640686,124.85326910018921,0.7548788189888,0.798947274684906,0.798947274684906,0.798947274684906,0.6867596507072449,0.6864503622055054,0.0,0.3888687491416931,0.5645546317100525,0.24236883223056793,0.5579529404640198,0.6014493703842163,0.6197215914726257,0.0324610136449337,0.09778652340173721,0.7966145277023315,0.39017781615257263,0.7663729339838028,0.7531073689460754,0.7531073689460754,0.7531073689460754,0.61114901304245,0.6039344072341919,0.0,0.2747773230075836,0.4661325514316559,0.21141675114631653,0.5706962943077087,0.5481075644493103,0.47588983178138733,0.028491267934441566,0.09128773212432861,0.7373631596565247,0.3404162526130676
410.68794870376587,126.0569531917572,0.7509349636409594,0.8057627081871033,0.8057627081871033,0.8057627081871033,0.6973556876182556,0.6970540285110474,0.0,0.3827740550041199,0.567534863948822,0.25339433550834656,0.5583221316337585,0.6028574705123901,0.6409944891929626,0.03936493396759033,0.1021122932434082,0.8063707947731018,0.39537253975868225,0.7458554804325104,0.7940177321434021,0.7940177321434021,0.7940177321434021,0.6824502348899841,0.6808294057846069,0.0,0.35748156905174255,0.5152073502540588,0.3562365472316742,0.5680941343307495,0.5819565057754517,0.6405267715454102,0.041558969765901566,0.08923784643411636,0.784214973449707,0.3934514820575714
406.5149748325348,126.40221929550171,0.7487695890924205,0.8062716722488403,0.8062716722488403,0.8062716722488403,0.6989285349845886,0.6986445188522339,0.0,0.39883726835250854,0.5868974924087524,0.2896305024623871,0.5777000188827515,0.6206433773040771,0.6322552561759949,0.0471293181180954,0.10204154998064041,0.8003891706466675,0.40555238723754883,0.7445173114538193,0.7966923117637634,0.7966923117637634,0.7966923117637634,0.6886731386184692,0.6878447532653809,0.0,0.3745407462120056,0.5427435636520386,0.2908394932746887,0.5476338863372803,0.5932090878486633,0.6405537128448486,0.02813619375228882,0.09673943370580673,0.7865395545959473,0.3900935649871826
408.4039099216461,125.66778874397278,0.7446699531181998,0.8099405765533447,0.8099405765533447,0.8099405765533447,0.7039377093315125,0.7036545276641846,0.0,0.4081811010837555,0.6025249361991882,0.2933044731616974,0.5767762064933777,0.6187214255332947,0.6406630873680115,0.05282209441065788,0.10587513446807861,0.805200457572937,0.4104068875312805,0.738180086016655,0.7958835363388062,0.7958835363388062,0.7958835363388062,0.6876528263092041,0.6869404315948486,0.0,0.3680787682533264,0.5521392226219177,0.32691600918769836,0.5729582905769348,0.5864980220794678,0.6464709639549255,0.0472201406955719,0.08565688878297806,0.7863366007804871,0.3972274959087372
407.3884654045105,124.22838997840881,0.7403084946715314,0.8168190121650696,0.8168190121650696,0.8168190121650696,0.7137737274169922,0.7134990692138672,0.0,0.4056859016418457,0.5984127521514893,0.305818110704422,0.5940669775009155,0.6211052536964417,0.6553531885147095,0.0583687499165535,0.1058683916926384,0.8156589269638062,0.4160338342189789,0.7352161854505539,0.805550754070282,0.805550754070282,0.805550754070282,0.7049996256828308,0.7046011686325073,0.0,0.39905205368995667,0.5624546408653259,0.35704857110977173,0.5939235091209412,0.5981849431991577,0.6670883297920227,0.050512026995420456,0.07938656210899353,0.8043145537376404,0.4111965298652649
404.86925745010376,122.66567420959473,0.7362237365349479,0.8219558000564575,0.8219558000564575,0.8219558000564575,0.7221226692199707,0.7218659520149231,0.0,0.4124707877635956,0.616956353187561,0.3486396372318268,0.6022236347198486,0.6373270750045776,0.6586634516716003,0.06370364129543304,0.11230053007602692,0.8201464414596558,0.4272431433200836,0.7347366288304329,0.8069601655006409,0.8069601655006409,0.8069601655006409,0.7067152261734009,0.7060651779174805,0.0,0.3993293046951294,0.5201244950294495,0.24721631407737732,0.6028986573219299,0.5820676684379578,0.6810324192047119,0.05733468011021614,0.1008245050907135,0.8103444576263428,0.4001172184944153
397.818274974823,121.06183409690857,0.7355759584385416,0.8207935094833374,0.8207935094833374,0.8207935094833374,0.7195197343826294,0.7192199230194092,0.0,0.42406219244003296,0.616202175617218,0.35367894172668457,0.5963571667671204,0.6363444328308105,0.6546798944473267,0.06492834538221359,0.11350414156913757,0.8177087903022766,0.42774659395217896,0.7412328198552132,0.7905409932136536,0.7905409932136536,0.7905409932136536,0.6815865635871887,0.6812343597412109,0.0,0.3959324061870575,0.5576840043067932,0.34643158316612244,0.5782122015953064,0.5841197967529297,0.6097661852836609,0.045346781611442566,0.08254719525575638,0.7853986024856567,0.3985438942909241
399.07046842575073,120.67995595932007,0.7335858241371487,0.8210012316703796,0.8210012316703796,0.8210012316703796,0.7211271524429321,0.7209064960479736,0.0,0.4328012764453888,0.6171460747718811,0.3786140978336334,0.6113224625587463,0.6202181577682495,0.6613417863845825,0.06840519607067108,0.11167547106742859,0.8187533617019653,0.43202781677246094,0.7387457340955734,0.7967472672462463,0.7967472672462463,0.7967472672462463,0.6933684945106506,0.692427396774292,0.0,0.37894517183303833,0.545071005821228,0.3232691287994385,0.5865492224693298,0.5708805322647095,0.6523318290710449,0.055496152490377426,0.09213431924581528,0.7949712872505188,0.3999648690223694
398.9677245616913,120.11551403999329,0.7304579330527264,0.8268751502037048,0.8268751502037048,0.8268751502037048,0.7290915250778198,0.7288005352020264,0.0,0.44960230588912964,0.6389376521110535,0.40366441011428833,0.6229676604270935,0.6418834328651428,0.6640454530715942,0.07080888748168945,0.11110225319862366,0.821413516998291,0.44244256615638733,0.7365201860666275,0.8056317567825317,0.8056317567825317,0.8056317567825317,0.6991097927093506,0.6981824040412903,0.0,0.38081446290016174,0.5482794642448425,0.3111555576324463,0.5959901809692383,0.564293384552002,0.6666924953460693,0.050767138600349426,0.10229397565126419,0.7986053824424744,0.40188923478126526
399.72256112098694,119.44802260398865,0.7294093992399133,0.8246360421180725,0.8246360421180725,0.8246360421180725,0.7267544865608215,0.7265279293060303,0.0,0.4416441321372986,0.6290248036384583,0.38068482279777527,0.6211451888084412,0.6390184164047241,0.6630154848098755,0.07130488753318787,0.11205115169286728,0.8200573921203613,0.43779465556144714,0.733023926615715,0.809141993522644,0.809141993522644,0.809141993522644,0.7084885835647583,0.7081130743026733,0.0,0.36734306812286377,0.5237586498260498,0.36264660954475403,0.5892330408096313,0.6007911562919617,0.6669281125068665,0.058281127363443375,0.09015573561191559,0.8078915476799011,0.4067029058933258
396.2170114517212,119.54631328582764,0.7278223115464916,0.8308774828910828,0.8308774828910828,0.8308774828910828,0.7360988259315491,0.7358630895614624,7.85286829341203e-06,0.4424133002758026,0.6176735162734985,0.43097105622291565,0.6114835739135742,0.6530396342277527,0.6819391846656799,0.07248764485120773,0.10809323936700821,0.827588677406311,0.44456979632377625,0.7356211841106415,0.8047765493392944,0.8047765493392944,0.8047765493392944,0.7011146545410156,0.7001410722732544,0.0,0.39076995849609375,0.5267841815948486,0.37107783555984497,0.565926730632782,0.5981826186180115,0.6565818190574646,0.04311022162437439,0.10347939282655716,0.7985268831253052,0.4054439663887024
393.6458878517151,120.67870497703552,0.724000448765962,0.838234543800354,0.838234543800354,0.838234543800354,0.7476281523704529,0.7473983764648438,5.543181032408029e-06,0.4473380744457245,0.6234920620918274,0.47286343574523926,0.6210098266601562,0.6711956262588501,0.6945750713348389,0.07527632266283035,0.1124393492937088,0.8348438739776611,0.4553039073944092,0.7273058593273163,0.81378573179245,0.81378573179245,0.81378573179245,0.7184163331985474,0.718022346496582,0.0,0.41482678055763245,0.5855607390403748,0.38566896319389343,0.6088181734085083,0.5947145223617554,0.6841758489608765,0.05802382901310921,0.09926899522542953,0.8138923645019531,0.42449504137039185
398.68037605285645,122.38963413238525,0.7227625017580779,0.8377942442893982,0.8377942442893982,0.8377942442893982,0.7471391558647156,0.7469093799591064,1.986232200579252e-05,0.4535331428050995,0.6286659836769104,0.42238354682922363,0.6306692361831665,0.6620901226997375,0.6948581337928772,0.07500830292701721,0.11683280766010284,0.8371462821960449,0.45212075114250183,0.7322896644473076,0.7964059710502625,0.7964059710502625,0.7964059710502625,0.6921469569206238,0.6915866136550903,0.0,0.41076019406318665,0.5415205359458923,0.23578833043575287,0.5665713548660278,0.5574852228164673,0.6640525460243225,0.06423819810152054,0.08637165278196335,0.796685516834259,0.3923473656177521
402.5610568523407,120.56062150001526,0.72339535796124,0.8338960409164429,0.8338960409164429,0.8338960409164429,0.7408652901649475,0.7406080961227417,0.00020271274843253195,0.44962257146835327,0.6442241668701172,0.3412493169307709,0.6246095299720764,0.643347978591919,0.6938598155975342,0.07747489213943481,0.1130463257431984,0.836101233959198,0.4423738420009613,0.7309392020106316,0.8143618702888489,0.8143618702888489,0.8143618702888489,0.7147276997566223,0.7142007946968079,0.0,0.3394036293029785,0.5376084446907043,0.3794339895248413,0.6009759902954102,0.6077601313591003,0.6788272857666016,0.06148144230246544,0.09098946303129196,0.8131275773048401,0.41096076369285583
402.6532766819,120.8577880859375,0.7194921659386676,0.8450409173965454,0.8450409173965454,0.8450409173965454,0.7584012746810913,0.758172869682312,0.00022437590814661235,0.45063042640686035,0.6412895321846008,0.49962112307548523,0.6365568041801453,0.6811798214912415,0.7064610719680786,0.0780038982629776,0.11737748980522156,0.8436911702156067,0.4655035436153412,0.7288065031170845,0.8174578547477722,0.8174578547477722,0.8174578547477722,0.7199758291244507,0.7194724678993225,3.814075171248987e-05,0.42390429973602295,0.5838156938552856,0.38828665018081665,0.5970056653022766,0.5974023938179016,0.6877215504646301,0.06772348284721375,0.09598646312952042,0.8172646760940552,0.4259149134159088
400.44028091430664,122.1267957687378,0.7164244962775189,0.8478317856788635,0.8478317856788635,0.8478317856788635,0.7627730369567871,0.7625488638877869,0.0003379175323061645,0.463636577129364,0.6577588319778442,0.52457594871521,0.6453117728233337,0.6877442598342896,0.712010383605957,0.08076713979244232,0.11326424032449722,0.845014750957489,0.47304221987724304,0.7271647676825523,0.8128624558448792,0.8128624558448792,0.8128624558448792,0.7145469188690186,0.7142015099525452,4.0386996261077e-05,0.40446823835372925,0.5805507898330688,0.3594084084033966,0.6194795966148376,0.584296464920044,0.6786328554153442,0.05825718119740486,0.09931715577840805,0.815024733543396,0.4199475944042206
398.20520853996277,119.53781294822693,0.7144474568574325,0.8478793501853943,0.8478793501853943,0.8478793501853943,0.7627562284469604,0.7625256180763245,0.0003217757330276072,0.4761955142021179,0.6631813049316406,0.5210239887237549,0.6540167927742004,0.6948809623718262,0.7017244696617126,0.0818151980638504,0.11743567883968353,0.8446442484855652,0.4755239486694336,0.7298003062605858,0.8086209893226624,0.8086209893226624,0.8086209893226624,0.7069024443626404,0.7064405679702759,0.0,0.3780330419540405,0.5537993907928467,0.34836870431900024,0.6042321920394897,0.6086939573287964,0.6729873418807983,0.06228145211935043,0.08909250795841217,0.8009544014930725,0.41184431314468384
400.54959988594055,120.58727502822876,0.7154897347740505,0.8463680744171143,0.8463680744171143,0.8463680744171143,0.7606078386306763,0.7603944540023804,0.00039087305776774883,0.4665878713130951,0.6608931422233582,0.5129120945930481,0.6505662202835083,0.6871802806854248,0.7053301334381104,0.08173061907291412,0.11760703474283218,0.8420999646186829,0.4725298583507538,0.7264566496014595,0.8087201118469238,0.8087201118469238,0.8087201118469238,0.7089943289756775,0.7084143161773682,2.244004099338781e-05,0.39991968870162964,0.5530391335487366,0.3516891598701477,0.6142268180847168,0.5636013746261597,0.679340124130249,0.057513609528541565,0.09894628822803497,0.8156606554985046,0.4133959412574768
393.38735365867615,120.36474442481995,0.7127161725707676,0.8488375544548035,0.8488375544548035,0.8488375544548035,0.764760434627533,0.7645529508590698,0.00025026468210853636,0.4767434000968933,0.6717325448989868,0.5254427194595337,0.6506675481796265,0.6906699538230896,0.7095131874084473,0.0844876691699028,0.11763990670442581,0.846149206161499,0.47732964158058167,0.728515163064003,0.7855255007743835,0.7855255007743835,0.7855255007743835,0.6759750247001648,0.6754118204116821,2.3557997337775305e-05,0.3623866140842438,0.5383044481277466,0.31975993514060974,0.59951251745224,0.5591392517089844,0.6276950240135193,0.056496962904930115,0.09409938007593155,0.7740566730499268,0.39314743876457214
395.63824439048767,121.73107266426086,0.7111880701521168,0.85246342420578,0.85246342420578,0.85246342420578,0.7703025937080383,0.7700913548469543,0.0007674249936826527,0.47042250633239746,0.6568233966827393,0.5491796135902405,0.653231143951416,0.7001505494117737,0.7202119827270508,0.084406778216362,0.12130174785852432,0.849696695804596,0.4806191623210907,0.7245883792638779,0.8149985671043396,0.8149985671043396,0.8149985671043396,0.7174479961395264,0.7169297933578491,0.0003284547128714621,0.3738254904747009,0.5483465194702148,0.39779773354530334,0.6308531165122986,0.6192666888237,0.6807207465171814,0.05587198585271835,0.08736956119537354,0.8145788311958313,0.42089590430259705
394.5869460105896,120.39708757400513,0.7102274816969166,0.8536864519119263,0.8536864519119263,0.8536864519119263,0.7722592353820801,0.7720534801483154,0.0006523566553369164,0.46854647994041443,0.6578818559646606,0.5362032055854797,0.6535708904266357,0.7063649892807007,0.7224464416503906,0.08457378298044205,0.1216721385717392,0.852556586265564,0.4804469048976898,0.7281555533409119,0.8124681115150452,0.8124681115150452,0.8124681115150452,0.7132463455200195,0.7127876281738281,0.0,0.39975035190582275,0.5831272006034851,0.3729175627231598,0.5962855815887451,0.5752395987510681,0.679421067237854,0.06266920268535614,0.10191399604082108,0.814080536365509,0.4185405373573303
395.50482845306396,120.70914673805237,0.7082553013511326,0.8556737899780273,0.8556737899780273,0.8556737899780273,0.7750257253646851,0.7748055458068848,0.000473015068564564,0.4830743372440338,0.6816851496696472,0.5456127524375916,0.6613339185714722,0.7101279497146606,0.7205995917320251,0.08714594691991806,0.12208836525678635,0.8535293936729431,0.48656702041625977,0.7244060039520264,0.8129379749298096,0.8129379749298096,0.8129379749298096,0.7139930129051208,0.7135772705078125,0.00029144715517759323,0.4060615599155426,0.5856227874755859,0.3848648965358734,0.6140003204345703,0.6050281524658203,0.6753023266792297,0.06346014142036438,0.09940889477729797,0.8072193264961243,0.424125999212265
397.34627866744995,120.34183716773987,0.7060953093611676,0.8595538139343262,0.8595538139343262,0.8595538139343262,0.7811633944511414,0.78094881772995,0.0007722495938651264,0.49216488003730774,0.6811582446098328,0.5742732286453247,0.6681731939315796,0.7220975756645203,0.7282623648643494,0.08802781999111176,0.12354789674282074,0.8571868538856506,0.4935664236545563,0.7236557528376579,0.8166683912277222,0.8166683912277222,0.8166683912277222,0.722318172454834,0.7218924760818481,9.870206849882379e-05,0.40798935294151306,0.5977385640144348,0.3666766881942749,0.6186071634292603,0.6004611253738403,0.6870917081832886,0.05717974528670311,0.09169385582208633,0.8180924654006958,0.424562931060791
400.6144988536835,124.29830718040466,0.7034511825312739,0.8638859987258911,0.8638859987258911,0.8638859987258911,0.7879670262336731,0.7877460718154907,0.0006354966899380088,0.49690645933151245,0.6864206790924072,0.6015668511390686,0.6709662079811096,0.7285704016685486,0.7394540309906006,0.08737345039844513,0.1245693638920784,0.8623839616775513,0.499884694814682,0.7219741642475128,0.8206150531768799,0.8206150531768799,0.8206150531768799,0.7265335321426392,0.7260743975639343,0.0005496289231814444,0.3928980231285095,0.5661326050758362,0.3757309913635254,0.6317420601844788,0.6099659204483032,0.6931488513946533,0.06269486248493195,0.09981714189052582,0.8239948749542236,0.42566749453544617
