last_unet3plus_dice_train_time,last_unet3plus_dice_val_time,last_unet3plus_dice_train_loss,last_unet3plus_dice_train_accuracy,last_unet3plus_dice_train_precision,last_unet3plus_dice_train_recall,last_unet3plus_dice_train_mcc,last_unet3plus_dice_train_cohen_kappa,last_unet3plus_dice_train_iou_0,last_unet3plus_dice_train_iou_1,last_unet3plus_dice_train_iou_2,last_unet3plus_dice_train_iou_3,last_unet3plus_dice_train_iou_4,last_unet3plus_dice_train_iou_5,last_unet3plus_dice_train_iou_6,last_unet3plus_dice_train_iou_7,last_unet3plus_dice_train_iou_8,last_unet3plus_dice_train_iou_9,last_unet3plus_dice_train_iou_mean,last_unet3plus_dice_val_loss,last_unet3plus_dice_val_accuracy,last_unet3plus_dice_val_precision,last_unet3plus_dice_val_recall,last_unet3plus_dice_val_mcc,last_unet3plus_dice_val_cohen_kappa,last_unet3plus_dice_val_iou_0,last_unet3plus_dice_val_iou_1,last_unet3plus_dice_val_iou_2,last_unet3plus_dice_val_iou_3,last_unet3plus_dice_val_iou_4,last_unet3plus_dice_val_iou_5,last_unet3plus_dice_val_iou_6,last_unet3plus_dice_val_iou_7,last_unet3plus_dice_val_iou_8,last_unet3plus_dice_val_iou_9,last_unet3plus_dice_val_iou_mean
652.0938065052032,154.03218722343445,0.9287895108317281,0.6521792411804199,0.6521792411804199,0.6521792411804199,0.49556806683540344,0.4880886673927307,0.0003259684890508652,0.12066313624382019,0.2905201315879822,0.004187759943306446,0.38182681798934937,0.3792353570461273,0.4549071192741394,0.00015936527051962912,0.06129172444343567,0.6245396137237549,0.23176570236682892,0.9229988558539028,0.6954976916313171,0.6954976916313171,0.6954976916313171,0.5544021129608154,0.548745334148407,0.0,0.04712723568081856,0.24911247193813324,0.0,0.4309522211551666,0.42924919724464417,0.5516688227653503,0.0,0.09488188475370407,0.6772483587265015,0.24802403151988983
655.592387676239,150.03300142288208,0.9239232723529522,0.7048115730285645,0.7048115730285645,0.7048115730285645,0.5558295249938965,0.5521312952041626,0.0,0.14124342799186707,0.327200710773468,1.2527086255431641e-05,0.43620315194129944,0.44066309928894043,0.510206937789917,0.0,0.09520720690488815,0.687648594379425,0.26383858919143677,0.9208415273962349,0.7494394779205322,0.7494394779205322,0.7494394779205322,0.615869402885437,0.6143630743026733,0.0,0.22756341099739075,0.2956254184246063,7.382393050647806e-06,0.5486488938331604,0.4486740231513977,0.6167193055152893,0.0,0.10281208902597427,0.7497178316116333,0.298976868391037
653.3303844928741,151.15141940116882,0.922113836466611,0.7324117422103882,0.7324117422103882,0.7324117422103882,0.5943149924278259,0.5915687680244446,0.0,0.2506517469882965,0.3814036548137665,0.00978922937065363,0.4830261766910553,0.47759386897087097,0.5443940162658691,0.0,0.09973711520433426,0.7173384428024292,0.2963934540748596,0.9206857681274414,0.7607673406600952,0.7607673406600952,0.7607673406600952,0.6300203204154968,0.6286333799362183,0.0,0.34744295477867126,0.39121437072753906,0.018015170469880104,0.5483794808387756,0.49624311923980713,0.6008792519569397,0.0,0.11158274114131927,0.7497021555900574,0.32634592056274414
660.4077146053314,154.77216911315918,0.9217219654020372,0.7458961606025696,0.7458961606025696,0.7458961606025696,0.610700786113739,0.6088312268257141,0.0,0.2572009563446045,0.39855366945266724,0.06182343140244484,0.5036076903343201,0.4952613115310669,0.5581192970275879,0.0,0.10487204790115356,0.7332407236099243,0.3112679123878479,0.9199281972030113,0.76870197057724,0.76870197057724,0.76870197057724,0.6487096548080444,0.6472209692001343,0.0,0.38130488991737366,0.35148710012435913,0.17405641078948975,0.4770289659500122,0.5161163806915283,0.6139274835586548,0.0,0.10751929134130478,0.7706151604652405,0.3392055928707123
661.3134963512421,153.13275909423828,0.9204986514625969,0.759856104850769,0.759856104850769,0.759856104850769,0.6322396993637085,0.6304699182510376,0.0,0.3232627511024475,0.4390406608581543,0.09418270736932755,0.5434065461158752,0.5077338218688965,0.5779632329940796,0.0,0.11411716043949127,0.7459646463394165,0.3345671594142914,0.9203595580725834,0.7374311089515686,0.7374311089515686,0.7374311089515686,0.6246643662452698,0.6158502101898193,0.0,0.16683460772037506,0.3942555785179138,0.04500621557235718,0.3901059627532959,0.4212047755718231,0.6395962238311768,0.0,0.11255723983049393,0.7451638579368591,0.2914724349975586
653.0135653018951,154.21308302879333,0.9200359759749946,0.7751233577728271,0.7751233577728271,0.7751233577728271,0.6533932089805603,0.6520713567733765,0.0,0.3415836691856384,0.4529287815093994,0.13582557439804077,0.5506671667098999,0.5287454724311829,0.6028267741203308,0.0,0.11774297058582306,0.7657424807548523,0.34960630536079407,0.9178051311394264,0.7760351300239563,0.7760351300239563,0.7760351300239563,0.6667831540107727,0.6645323634147644,0.0,0.1423836499452591,0.40441566705703735,0.16199380159378052,0.5696160197257996,0.525680661201477,0.6591124534606934,0.0,0.10815626382827759,0.7662802338600159,0.33376389741897583
650.1112806797028,150.57657742500305,0.9194620756002573,0.7782309055328369,0.7782309055328369,0.7782309055328369,0.6584277749061584,0.657028317451477,0.0,0.309709370136261,0.4526408314704895,0.15916118025779724,0.5775812268257141,0.5299769043922424,0.6054583787918091,0.0,0.11948742717504501,0.7696680426597595,0.3523683249950409,0.9177085654488926,0.8017330169677734,0.8017330169677734,0.8017330169677734,0.6987596154212952,0.6975893974304199,0.0,0.48645713925361633,0.45009079575538635,0.15941545367240906,0.6290075182914734,0.5228804349899292,0.6940917372703552,0.0,0.11858569085597992,0.8022359609603882,0.3862764835357666
655.4541504383087,152.10347485542297,0.9186956581178602,0.7942257523536682,0.7942257523536682,0.7942257523536682,0.6814221143722534,0.6804320812225342,0.0,0.36666497588157654,0.4856669008731842,0.1742430180311203,0.5846211314201355,0.5497553944587708,0.6367020010948181,0.0,0.12395910918712616,0.7890570759773254,0.37106695771217346,0.9166946904412632,0.8082998394966125,0.8082998394966125,0.8082998394966125,0.707891047000885,0.7070492506027222,0.0,0.321154922246933,0.4594942331314087,0.19152399897575378,0.6276078224182129,0.5428402423858643,0.7097548246383667,0.0,0.12290699779987335,0.8119193315505981,0.3787202537059784
654.5850839614868,153.21762585639954,0.9185105123362698,0.7959780693054199,0.7959780693054199,0.7959780693054199,0.6840252876281738,0.6831250190734863,0.0,0.37810787558555603,0.5028338432312012,0.22515863180160522,0.5998111963272095,0.5601713061332703,0.6329466104507446,0.0,0.12512749433517456,0.7867415547370911,0.38108983635902405,0.9168817339272335,0.797369658946991,0.797369658946991,0.797369658946991,0.6927993297576904,0.6914329528808594,0.0,0.18592865765094757,0.3728393614292145,0.2787380516529083,0.5949288606643677,0.5643895864486694,0.6894177794456482,0.0,0.12376102060079575,0.797872006893158,0.3607875406742096
643.9317331314087,151.27579188346863,0.9182679220870301,0.8016459941864014,0.8016459941864014,0.8016459941864014,0.6931641101837158,0.6922560930252075,0.0,0.3823062479496002,0.529822051525116,0.24115589261054993,0.6212933659553528,0.5698426961898804,0.6389893889427185,0.0,0.12633047997951508,0.7922616600990295,0.3902002274990082,0.9167960861633564,0.8106291890144348,0.8106291890144348,0.8106291890144348,0.7143296599388123,0.7133811712265015,0.0,0.492539644241333,0.5319061875343323,0.3110498785972595,0.6432936191558838,0.5610108375549316,0.6799715161323547,0.0,0.1252017319202423,0.8057222366333008,0.415069580078125
644.867689371109,151.70901370048523,0.9179002550932077,0.8093688488006592,0.8093688488006592,0.8093688488006592,0.7033219933509827,0.7027283906936646,0.0,0.4032929539680481,0.522186815738678,0.27820301055908203,0.6152936816215515,0.5711061358451843,0.6599199771881104,0.0,0.12813320755958557,0.8035987019538879,0.39817342162132263,0.9165453376441166,0.8154983520507812,0.8154983520507812,0.8154983520507812,0.7135651111602783,0.7116854190826416,0.0,0.14483557641506195,0.47016778588294983,0.29831135272979736,0.6303935647010803,0.563007116317749,0.7173832654953003,0.0,0.12212181836366653,0.8143742084503174,0.37605947256088257
651.2859418392181,152.54210996627808,0.9175311713428288,0.8093506097793579,0.8093506097793579,0.8093506097793579,0.7044945955276489,0.7037069201469421,0.0,0.37123140692710876,0.5312655568122864,0.27203312516212463,0.6337558627128601,0.5805873274803162,0.6563716530799866,0.0,0.13042981922626495,0.8017035722732544,0.39773786067962646,0.9166659671684791,0.8130135536193848,0.8130135536193848,0.8130135536193848,0.7149852514266968,0.7139158248901367,0.0,0.2711266279220581,0.44369226694107056,0.26495838165283203,0.6306622624397278,0.5615405440330505,0.7050021886825562,0.0,0.13008838891983032,0.8233348727226257,0.38304051756858826
652.2052116394043,153.19324254989624,0.9170781740775475,0.8164879679679871,0.8164879679679871,0.8164879679679871,0.7148723006248474,0.7142488956451416,0.0,0.41203799843788147,0.5446444749832153,0.28187698125839233,0.6528254747390747,0.5812431573867798,0.670590877532959,0.0,0.13366226851940155,0.8114907741546631,0.408837229013443,0.9152893670674028,0.8281176090240479,0.8281176090240479,0.8281176090240479,0.740974485874176,0.7400093674659729,0.0,0.5304546356201172,0.6017214059829712,0.32362258434295654,0.6993173360824585,0.5971918106079102,0.7156275510787964,0.0,0.134939044713974,0.8197281360626221,0.4422602653503418
662.7806851863861,163.2837414741516,0.9166939749822511,0.8200236558914185,0.8200236558914185,0.8200236558914185,0.720617413520813,0.7199611663818359,0.0,0.41506141424179077,0.5703259706497192,0.28133150935173035,0.6628962159156799,0.5936102271080017,0.6748748421669006,0.0,0.13731147348880768,0.8136795163154602,0.41490912437438965,0.9155351519584656,0.8315233588218689,0.8315233588218689,0.8315233588218689,0.7452908754348755,0.7444969415664673,0.0,0.5033746361732483,0.5917959809303284,0.35304567217826843,0.7066017389297485,0.559543788433075,0.7325652837753296,0.0,0.13527736067771912,0.8348156809806824,0.4417019784450531
671.9517946243286,160.8273024559021,0.9167588818204272,0.8199643492698669,0.8199643492698669,0.8199643492698669,0.7205501198768616,0.7199424505233765,0.0,0.4167401194572449,0.5618051886558533,0.2997516989707947,0.6508826017379761,0.5892901420593262,0.6778435111045837,0.0,0.13780058920383453,0.8151755332946777,0.4149289131164551,0.9154213399722658,0.833681046962738,0.833681046962738,0.833681046962738,0.7477972507476807,0.7469364404678345,0.0,0.5390530824661255,0.5901902318000793,0.2946455478668213,0.7045984864234924,0.5673102736473083,0.7511681318283081,0.0,0.1336633265018463,0.8351459503173828,0.4415775239467621
614.779947757721,143.1643407344818,0.916706627541846,0.8205208778381348,0.8205208778381348,0.8205208778381348,0.7219665050506592,0.7213449478149414,0.0,0.4414661228656769,0.5698694586753845,0.3314097821712494,0.6570540070533752,0.5928103923797607,0.6752874255180359,0.0,0.13724493980407715,0.8138986825942993,0.4219040870666504,0.915472242338904,0.8226667046546936,0.8226667046546936,0.8226667046546936,0.7292782664299011,0.7286252379417419,0.0,0.3933938145637512,0.526691198348999,0.3238358795642853,0.6728572845458984,0.5411812663078308,0.7419498562812805,0.0,0.1276283860206604,0.8277315497398376,0.4155269265174866
614.5939466953278,141.53965544700623,0.916434584738134,0.8253474831581116,0.8253474831581116,0.8253474831581116,0.7290482521057129,0.7284901142120361,0.0,0.4813220500946045,0.5925912857055664,0.31811970472335815,0.6761292219161987,0.5962316989898682,0.6859374046325684,0.0,0.14034058153629303,0.8184650540351868,0.43091368675231934,0.9149664044380188,0.8407924771308899,0.8407924771308899,0.8407924771308899,0.7549896836280823,0.7540953755378723,0.0,0.44448840618133545,0.5896013975143433,0.40348124504089355,0.6943420767784119,0.6088511943817139,0.7490702867507935,0.0,0.13392454385757446,0.8398341536521912,0.4463593661785126
612.0531461238861,141.87159395217896,0.9157495950604533,0.8333585262298584,0.8333585262298584,0.8333585262298584,0.7411589026451111,0.7406436204910278,0.0,0.46260806918144226,0.6106506586074829,0.3422730565071106,0.6995264291763306,0.6140336990356445,0.6976662874221802,0.0,0.14264144003391266,0.8280604481697083,0.4397459924221039,0.9149966301589176,0.8363442420959473,0.8363442420959473,0.8363442420959473,0.7503047585487366,0.7494490146636963,0.0,0.40014076232910156,0.47103068232536316,0.3731568455696106,0.672133207321167,0.6024354100227356,0.7631734013557434,0.0,0.14102856814861298,0.8426530361175537,0.4265751838684082
611.5886852741241,143.97176671028137,0.9159348122366182,0.8350386619567871,0.8350386619567871,0.8350386619567871,0.743643581867218,0.7431603670120239,0.0,0.5201035737991333,0.6255470514297485,0.3367513418197632,0.6900970339775085,0.6189455389976501,0.7009972929954529,0.0,0.14242783188819885,0.8289365172386169,0.446380615234375,0.9146009889142267,0.8304625153541565,0.8304625153541565,0.8304625153541565,0.742712140083313,0.7419108152389526,0.0,0.5610430240631104,0.6149274110794067,0.3139594793319702,0.7126758694648743,0.5866786241531372,0.7223842740058899,0.0,0.1403651386499405,0.822477400302887,0.447451114654541
610.3753886222839,141.24597024917603,0.9159261138884576,0.8318308591842651,0.8318308591842651,0.8318308591842651,0.7391508221626282,0.7386620044708252,0.0,0.5385445952415466,0.6330655217170715,0.3233068883419037,0.6913045644760132,0.6074637770652771,0.6953782439231873,0.0,0.14628738164901733,0.8252490162849426,0.4460600018501282,0.9150991994759132,0.8329508900642395,0.8329508900642395,0.8329508900642395,0.7427245378494263,0.7417907118797302,0.0,0.2687402367591858,0.5242305994033813,0.3518741726875305,0.6800267100334167,0.5936192274093628,0.7407481670379639,0.0,0.1358574628829956,0.8370421528816223,0.4132138788700104
611.2336249351501,143.57697129249573,0.9155779507133986,0.8397979140281677,0.8397979140281677,0.8397979140281677,0.7508001923561096,0.750359296798706,0.0,0.5311310291290283,0.6444386839866638,0.3711336851119995,0.7053710222244263,0.625477135181427,0.7072275280952454,0.0,0.14725513756275177,0.8332415819168091,0.45652762055397034,0.9147332783403068,0.8443433046340942,0.8443433046340942,0.8443433046340942,0.7599047422409058,0.7589238286018372,0.0,0.5422815084457397,0.6467307209968567,0.3788963258266449,0.7260938286781311,0.58479905128479,0.7464288473129272,0.0,0.1489943563938141,0.844730794429779,0.46189552545547485
607.7539663314819,140.87869787216187,0.9153087767925892,0.8430667519569397,0.8430667519569397,0.8430667519569397,0.7555335760116577,0.7551167011260986,0.0,0.544313907623291,0.6470217704772949,0.37790220975875854,0.7170750498771667,0.6297410726547241,0.7125305533409119,0.0,0.14759355783462524,0.8375061750411987,0.46136847138404846,0.9145646362469114,0.8367764949798584,0.8367764949798584,0.8367764949798584,0.7558489441871643,0.7548363208770752,0.0,0.5804604887962341,0.6551400423049927,0.3551919758319855,0.6879035830497742,0.5856822729110718,0.7573236227035522,0.0,0.1353054791688919,0.8371652364730835,0.4594172537326813
613.4937191009521,141.54674816131592,0.9151902722788381,0.8431680798530579,0.8431680798530579,0.8431680798530579,0.7561816573143005,0.7557629346847534,0.0,0.5680997371673584,0.6870702505111694,0.36972948908805847,0.7219780683517456,0.623211145401001,0.7136862874031067,0.0,0.1485568881034851,0.8365552425384521,0.4668887257575989,0.9150680488553541,0.8382388353347778,0.8382388353347778,0.8382388353347778,0.7527210116386414,0.7519112229347229,0.0,0.5584504008293152,0.6270852088928223,0.28642740845680237,0.6839532852172852,0.5715266466140747,0.7597404718399048,0.0,0.1344386488199234,0.8463883399963379,0.4468010365962982
606.0146112442017,142.24462485313416,0.9157358473473853,0.8351889848709106,0.8351889848709106,0.8351889848709106,0.7437708973884583,0.7433743476867676,0.0,0.5614995360374451,0.6364772915840149,0.34717071056365967,0.6881175637245178,0.5956583619117737,0.7081777453422546,0.0,0.1489526331424713,0.8311671018600464,0.45172205567359924,0.9141058572407427,0.8387313485145569,0.8387313485145569,0.8387313485145569,0.7562059760093689,0.7555755376815796,0.0,0.5653188824653625,0.6357618570327759,0.3506794571876526,0.7258616089820862,0.6010161638259888,0.7411326169967651,0.0,0.1403910517692566,0.8344078063964844,0.4594569206237793
607.6501369476318,140.93667888641357,0.914805388712621,0.8483265042304993,0.8483265042304993,0.8483265042304993,0.7639848589897156,0.7635955214500427,0.0,0.5707284808158875,0.6814339756965637,0.40325260162353516,0.7167337536811829,0.6388121843338013,0.7231707572937012,0.0,0.15090443193912506,0.8428506851196289,0.4727887213230133,0.914007608232827,0.8395671248435974,0.8395671248435974,0.8395671248435974,0.7573164701461792,0.75677490234375,0.0,0.512664794921875,0.6006426811218262,0.3953285813331604,0.7008039355278015,0.5821487903594971,0.7636943459510803,0.0,0.14342397451400757,0.8417107462882996,0.4540417790412903
608.2545351982117,141.8169629573822,0.914652440574143,0.851743221282959,0.851743221282959,0.851743221282959,0.7694367170333862,0.7690306901931763,0.0,0.581051230430603,0.6937388777732849,0.38951462507247925,0.7317726016044617,0.6444903016090393,0.7303174138069153,0.0,0.15174022316932678,0.8475074172019958,0.4770132601261139,0.9140376941911106,0.8436102271080017,0.8436102271080017,0.8436102271080017,0.7627899050712585,0.7622890472412109,0.0,0.579095721244812,0.6358681321144104,0.4044032096862793,0.721957266330719,0.6121177077293396,0.7539103627204895,0.0,0.1414204239845276,0.8413447737693787,0.46901175379753113
613.1163556575775,141.80962443351746,0.9145110118520129,0.849311351776123,0.849311351776123,0.849311351776123,0.7657151818275452,0.7653408646583557,0.0,0.580730140209198,0.6923182010650635,0.40020978450775146,0.7287445068359375,0.6329120993614197,0.7280290722846985,0.0,0.15333640575408936,0.8445115089416504,0.47607919573783875,0.9145158858134829,0.8433328866958618,0.8433328866958618,0.8433328866958618,0.7589452862739563,0.7575676441192627,0.0,0.5672128200531006,0.6822388172149658,0.3571881055831909,0.743961751461029,0.5823503732681274,0.745246410369873,0.0,0.15215691924095154,0.8455074429512024,0.4675862491130829
608.1194286346436,141.5521321296692,0.9144540481514983,0.853593111038208,0.853593111038208,0.853593111038208,0.772324800491333,0.7719557881355286,0.0,0.5837771892547607,0.6934922337532043,0.42561599612236023,0.7319269180297852,0.6415001749992371,0.7377774119377136,0.0,0.1547194868326187,0.8489944934844971,0.48178038001060486,0.9147725639672115,0.8221685290336609,0.8221685290336609,0.8221685290336609,0.7331408858299255,0.7320656776428223,0.0,0.18840575218200684,0.48218825459480286,0.32920771837234497,0.6546489596366882,0.5329036712646484,0.7704913020133972,0.0,0.13724780082702637,0.8428089618682861,0.39379024505615234
608.0104298591614,143.56358456611633,0.9143336520090208,0.8548830151557922,0.8548830151557922,0.8548830151557922,0.7743452787399292,0.7739882469177246,0.0,0.5883058309555054,0.7024592757225037,0.4247429072856903,0.7271449565887451,0.6479822397232056,0.7387807965278625,0.0,0.1544240117073059,0.851125180721283,0.4834964871406555,0.913882968754604,0.8463013172149658,0.8463013172149658,0.8463013172149658,0.7649492025375366,0.764262318611145,0.0,0.5883777737617493,0.6720991730690002,0.38327452540397644,0.7309945821762085,0.580396831035614,0.7691340446472168,0.0,0.14455263316631317,0.8499331474304199,0.47187623381614685
609.808844089508,141.69328951835632,0.9145371704311162,0.8516908288002014,0.8516908288002014,0.8516908288002014,0.7699238061904907,0.7695169448852539,0.0,0.5811850428581238,0.6984916925430298,0.43580374121665955,0.7269721031188965,0.6422039270401001,0.730689525604248,0.0,0.15280576050281525,0.8459684252738953,0.48141202330589294,0.9136137941787983,0.8436745405197144,0.8436745405197144,0.8436745405197144,0.764462411403656,0.7636229395866394,0.0,0.603241503238678,0.7201924920082092,0.4178304374217987,0.7342342138290405,0.6134061217308044,0.7460927963256836,0.0,0.1446482092142105,0.8345385193824768,0.4814184308052063
